"AccountRef.value","AccountRef.name","PaymentType","EntityRef.value","EntityRef.name","EntityRef.type","Credit","TotalAmt","PurchaseEx.any[0].name","PurchaseEx.any[0].declaredType","PurchaseEx.any[0].scope","PurchaseEx.any[0].value.Name","PurchaseEx.any[0].value.Value","PurchaseEx.any[0].nil","PurchaseEx.any[0].globalScope","PurchaseEx.any[0].typeSubstituted","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastUpdatedTime","DocNumber","TxnDate","DepartmentRef.value","DepartmentRef.name","CurrencyRef.value","CurrencyRef.name","PrivateNote","RemitToAddr.Id","RemitToAddr.Line1","PrintStatus","RemitToAddr.City","RemitToAddr.CountrySubDivisionCode","RemitToAddr.PostalCode","RemitToAddr.Line2","RemitToAddr.Line3","RemitToAddr.Line4","PaymentMethodRef.value","RemitToAddr.Line5","RecurDataRef.value","status","RemitToAddr.Country"
"199",KOZI Capital One,CreditCard,"447",Facebook,Vendor,False,"942.41",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37944","0","2025-03-06T17:02:03-08:00","2025-03-06T17:02:03-08:00",,"2025-02-08","2",Kohala Zipline,USD,United States Dollar,FACEBK *5HFB5MGQP2 - 2436,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"447",Facebook,Vendor,False,"795.17",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37945","0","2025-03-06T17:02:23-08:00","2025-03-06T17:02:23-08:00",,"2025-02-14","2",Kohala Zipline,USD,United States Dollar,FACEBK *M6C3QK4RP2 - 2436,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"447",Facebook,Vendor,False,"942.41",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37946","0","2025-03-06T17:02:40-08:00","2025-03-06T17:02:40-08:00",,"2025-02-20","2",Kohala Zipline,USD,United States Dollar,FACEBK *XDPV4L4RP2 - 2436,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"447",Facebook,Vendor,False,"942.41",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37947","0","2025-03-06T17:04:07-08:00","2025-03-06T17:04:07-08:00",,"2025-03-05","2",Kohala Zipline,USD,United States Dollar,FACEBK *XE9NDLUQP2 - 2436,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"447",Facebook,Vendor,False,"2094.24",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37949","0","2025-03-06T17:06:17-08:00","2025-03-06T17:06:17-08:00",,"2025-02-28","1",Hawaii Forest & Trail,USD,United States Dollar,FACEBK *42USAMYYN2 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"447",Facebook,Vendor,False,"1606.63",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37950","0","2025-03-06T17:06:39-08:00","2025-03-06T17:06:39-08:00",,"2025-02-10","1",Hawaii Forest & Trail,USD,United States Dollar,FACEBK *C2Y79L4ZN2 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"447",Facebook,Vendor,False,"2094.24",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37951","0","2025-03-06T17:07:38-08:00","2025-03-06T17:07:38-08:00",,"2025-02-19","1",Hawaii Forest & Trail,USD,United States Dollar,FACEBK *XBX57LLYN2 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37952","0","2025-03-06T17:08:13-08:00","2025-03-06T17:08:13-08:00",,"2025-02-04","1",Hawaii Forest & Trail,USD,United States Dollar,Google ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37953","0","2025-03-06T17:09:29-08:00","2025-03-06T17:09:29-08:00",,"2025-02-17","1",Hawaii Forest & Trail,USD,United States Dollar,Google ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37954","0","2025-03-06T17:11:12-08:00","2025-03-06T17:11:12-08:00",,"2025-02-21","1",Hawaii Forest & Trail,USD,United States Dollar,Google ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37955","0","2025-03-06T17:11:36-08:00","2025-03-06T17:11:36-08:00",,"2025-02-24","1",Hawaii Forest & Trail,USD,United States Dollar,Google ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37956","0","2025-03-06T17:12:20-08:00","2025-03-06T17:12:20-08:00",,"2025-02-26","1",Hawaii Forest & Trail,USD,United States Dollar,Google ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"570.8",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37957","0","2025-03-06T17:12:44-08:00","2025-03-06T17:12:44-08:00",,"2025-03-03","1",Hawaii Forest & Trail,USD,United States Dollar,Google ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37958","0","2025-03-06T17:13:04-08:00","2025-03-06T17:13:04-08:00",,"2025-02-07","1",Hawaii Forest & Trail,USD,United States Dollar,GOOGLE*ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37959","0","2025-03-06T17:13:22-08:00","2025-03-06T17:13:22-08:00",,"2025-02-10","1",Hawaii Forest & Trail,USD,United States Dollar,GOOGLE*ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37960","0","2025-03-06T17:13:41-08:00","2025-03-06T17:13:41-08:00",,"2025-02-12","1",Hawaii Forest & Trail,USD,United States Dollar,GOOGLE*ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37961","0","2025-03-06T17:14:02-08:00","2025-03-06T17:14:02-08:00",,"2025-02-15","1",Hawaii Forest & Trail,USD,United States Dollar,GOOGLE*ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"500.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"37962","0","2025-03-06T17:14:40-08:00","2025-03-06T17:14:40-08:00",,"2025-03-05","1",Hawaii Forest & Trail,USD,United States Dollar,GOOGLE*ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"129",HFT Wire Account,Check,"351",Bank of Hawaii Bank Acct.,Vendor,,"13.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"37985","0","2025-03-07T13:10:51-08:00","2025-03-07T13:10:51-08:00",,"2025-03-06","1",Hawaii Forest & Trail,USD,United States Dollar,,"7702",Bank of Hawaii Bank Acct,NotSet,,,,"Bank of, HI",,,,,,,
"129",HFT Wire Account,Check,"351",Bank of Hawaii Bank Acct.,Vendor,,"22.32",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"37986","1","2025-03-07T13:11:32-08:00","2025-04-30T19:00:50-07:00",,"2025-03-06","1",Hawaii Forest & Trail,USD,United States Dollar,,"9871",Bank of Hawaii Bank Acct,NotSet,,,,"Bank of, HI",,,,,,,
"129",HFT Wire Account,Check,"351",Bank of Hawaii Bank Acct.,Vendor,,"15.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"37990","0","2025-03-07T13:50:01-08:00","2025-03-07T13:50:01-08:00",,"2025-03-05","1",Hawaii Forest & Trail,USD,United States Dollar,,"7708",Bank of Hawaii Bank Acct,NotSet,,,,"Bank of, HI",,,,,,,
"124",HFT Client Trust Account,Check,,,,,"90784.68",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38019","0","2025-03-07T17:18:36-08:00","2025-03-07T17:18:36-08:00",,"2025-03-07","1",Hawaii Forest & Trail,USD,United States Dollar,,,,NotSet,,,,,,,,,,,
"191",KOZI Client Trust Account,Check,,,,,"75554.99",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38034","0","2025-03-07T18:29:14-08:00","2025-03-07T18:29:14-08:00",,"2025-03-07","2",Kohala Zipline,USD,United States Dollar,Through 03/06/2025,,,NotSet,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"394",Citi Cards/Costco {auto pay},Vendor,True,"9336.24",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"38073","1","2025-03-10T16:46:25-07:00","2025-03-10T20:03:57-07:00",,"2025-03-07","1",Hawaii Forest & Trail,USD,United States Dollar,AUTOPAY XXXXXXXX5425274RAUTOPAY AUTO-PMT,,,,,,,,,,,,,,
"125",HFT Operating Account,Check,"653",Proservice,Vendor,,"588.78",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38082","0","2025-03-10T17:11:57-07:00","2025-03-10T17:11:57-07:00","03072025","2025-03-11","1",Hawaii Forest & Trail,USD,United States Dollar,,"7767",Proservice,NotSet,,,,,,,,,,,
"192",KOZI Operating Account,Check,"1063",KProservice,Vendor,,"32827.02",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38084","0","2025-03-10T17:18:09-07:00","2025-03-10T17:18:09-07:00",,"2025-03-11","2",Kohala Zipline,USD,United States Dollar,,"7769",Proservice,NotSet,,,,Proservice,,,,,,,
"125",HFT Operating Account,Check,"531",John Hancock,Vendor,,"215012.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38228","5","2025-03-17T14:46:49-07:00","2025-04-29T17:58:43-07:00",Wire,"2025-03-21","1",Hawaii Forest & Trail,USD,United States Dollar,,"8144",John Hancock,NotSet,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"353",Bank of Hawaii/Hawaiian Air{online},Vendor,True,"3613.17",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"38236","2","2025-03-17T14:58:34-07:00","2025-04-01T18:03:59-07:00",,"2025-03-09","1",Hawaii Forest & Trail,USD,United States Dollar,Payment Received,,,,,,,,,,,,,,
"125",HFT Operating Account,Check,,,,,"892.31",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38251","0","2025-03-17T15:42:41-07:00","2025-03-17T15:42:41-07:00","21655","2025-03-13","1",Hawaii Forest & Trail,USD,United States Dollar,,,,NotSet,,,,,,,,,,,
"125",HFT Operating Account,Check,"402",Costco,Vendor,,"670.83",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38254","1","2025-03-17T15:49:20-07:00","2025-05-14T16:47:43-07:00","21914","2025-03-13","1",Hawaii Forest & Trail,USD,United States Dollar,,"10425",Costco Wholesale,NotSet,,,,"73-5600 Maiau Street","Kailua-Kona, HI  96740",,,,,,
"202",HI AIR KOZI,CreditCard,"353",Bank of Hawaii/Hawaiian Air{online},Vendor,True,"7357.67",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"38275","3","2025-03-17T16:34:50-07:00","2025-04-28T16:12:59-07:00",,"2025-03-09","2",Kohala Zipline,USD,United States Dollar,Payment Received,,,,,,,,,,,,,,
"125",HFT Operating Account,Check,"531",John Hancock,Vendor,,"7320.12",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38298","0","2025-03-17T19:52:41-07:00","2025-03-17T19:52:41-07:00",Online,"2025-03-25","1",Hawaii Forest & Trail,USD,United States Dollar,,,,NotSet,,,,,,,,,,,
"125",HFT Operating Account,Check,"531",John Hancock,Vendor,,"6653.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38299","0","2025-03-17T19:53:10-07:00","2025-03-17T19:53:10-07:00",Online,"2025-03-25","1",Hawaii Forest & Trail,USD,United States Dollar,,,,NotSet,,,,,,,,,,,
"192",KOZI Operating Account,Check,"999",KJohn Hancock,Vendor,,"539.21",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38300","0","2025-03-17T19:53:43-07:00","2025-03-17T19:53:43-07:00",Online,"2025-03-25","2",Kohala Zipline,USD,United States Dollar,,"7971",John Hancock,NotSet,,,,John Hancock,,,,,,,
"192",KOZI Operating Account,Check,"999",KJohn Hancock,Vendor,,"501.91",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"38301","0","2025-03-17T19:54:08-07:00","2025-03-17T19:54:08-07:00",Online,"2025-03-25","2",Kohala Zipline,USD,United States Dollar,,"7972",John Hancock,NotSet,,,,John Hancock,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"41.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38315","0","2025-03-18T16:04:15-07:00","2025-03-18T16:04:15-07:00",,"2025-03-13","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"83.85",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38316","0","2025-03-18T16:06:39-07:00","2025-03-18T16:06:39-07:00",,"2025-03-13","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"37.55",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38317","0","2025-03-18T16:07:21-07:00","2025-03-18T16:07:21-07:00",,"2025-03-13","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"89.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38318","0","2025-03-18T16:07:53-07:00","2025-03-18T16:07:53-07:00",,"2025-03-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"87.28",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38319","0","2025-03-18T16:08:44-07:00","2025-03-18T16:08:44-07:00",,"2025-03-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"84.93",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38320","0","2025-03-18T16:09:49-07:00","2025-03-18T16:09:49-07:00",,"2025-03-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"21.06",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38321","0","2025-03-18T16:10:49-07:00","2025-03-18T16:10:49-07:00",,"2025-03-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"87.7",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38322","0","2025-03-18T16:11:20-07:00","2025-03-18T16:11:20-07:00",,"2025-03-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"83.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38323","0","2025-03-18T16:12:01-07:00","2025-03-18T16:12:01-07:00",,"2025-03-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"54.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38324","0","2025-03-18T16:12:28-07:00","2025-03-18T16:12:28-07:00",,"2025-03-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"25.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38325","0","2025-03-18T16:13:03-07:00","2025-03-18T16:13:03-07:00",,"2025-03-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"84.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38326","0","2025-03-18T16:13:31-07:00","2025-03-18T16:13:31-07:00",,"2025-03-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"86.85",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38327","0","2025-03-18T16:13:59-07:00","2025-03-18T16:13:59-07:00",,"2025-03-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"74.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38328","0","2025-03-18T16:14:30-07:00","2025-03-18T16:14:30-07:00",,"2025-03-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"73.25",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38329","0","2025-03-18T16:14:55-07:00","2025-03-18T16:14:55-07:00",,"2025-03-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"82.21",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38330","0","2025-03-18T16:15:21-07:00","2025-03-18T16:15:21-07:00",,"2025-03-11","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"75.35",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38331","0","2025-03-18T16:15:50-07:00","2025-03-18T16:15:50-07:00",,"2025-03-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"70.05",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"38332","0","2025-03-18T16:16:13-07:00","2025-03-18T16:16:13-07:00",,"2025-03-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
