"Id","Description","Amount","DetailType","AccountBasedExpenseLineDetail.ClassRef.value","AccountBasedExpenseLineDetail.ClassRef.name","AccountBasedExpenseLineDetail.AccountRef.value","AccountBasedExpenseLineDetail.AccountRef.name","AccountBasedExpenseLineDetail.BillableStatus","AccountBasedExpenseLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","AccountBasedExpenseLineDetail.CustomerRef.value","AccountBasedExpenseLineDetail.CustomerRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","ProjectRef.value","AccountBasedExpenseLineDetail.MarkupInfo.Percent","Parent_Entity"
"1",AMAZON MKTPL*LX1YK0RU3- Cup Holder and wiper blades,"73.68",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"40044","2025-03-17",,,,,,,,Purchase
"1",AMAZON MKTPL*R35UN7N03 Insulated Food Bags,"358.08",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40045","2025-03-17",,,,,,,,Purchase
"1",WALMART.COM - 9187,"56.78",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"40046","2025-02-22",,,,,,,,Purchase
"1",AMAZON MKTPL*G27IN89E3- storage oranizer,"62.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"40047","2025-03-12",,,,,,,,Purchase
"1",Bing Ads Search RBT - 9971,"25.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"40048","2025-02-21",,,,,,,,Purchase
"1",Amazon.com*YE8NX4CN3 Hot cocoa,"85.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40049","2025-02-19",,,,,,,,Purchase
"1",Amazon.com*BF0B56013 hot cocoa,"85.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40050","2025-03-05",,,,,,,,Purchase
"1",lanterns,"112.37",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"40051","2025-03-10",,,,,,,,Purchase
"2",coffee,"67.61",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40051","2025-03-10",,,,,,,,Purchase
"1",AMAZON MKTPL*BZ33K1943 tea,"223.52",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40052","2025-03-12",,,,,,,,Purchase
"1",AMAZON MKTPL*XP22U9DQ3 keyboard rest,"44.92",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"40053","2025-03-12",,,,,,,,Purchase
"1",AMAZON MKTPL*7T5T04CN3 tea,"43.95",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40054","2025-03-10",,,,,,,,Purchase
"1",SOUTHWES  XXXXXXXX12535,"132.24",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"40055","2025-03-20",,"63",Kohala Zipline LLC,"40576",ReimburseCharge,,"0.0",Purchase
"2",,"132.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40055","2025-03-20",,,,,,,,Purchase
"1",PRINCE HOTELS,"235.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40056","2025-03-21",,,,,,,,Purchase
"1",Wikimedia,"17.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"116",Donations & Gifts,NotBillable,NON,"40057","2025-03-22",,,,,,,,Purchase
"1",LA JOLLA SHORES HOTEL,"129.48",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"40058","2025-03-23",,"63",Kohala Zipline LLC,"40574",ReimburseCharge,,"0.0",Purchase
"2",,"129.47",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40058","2025-03-23",,,,,,,,Purchase
"1",ALASKA A  XXXXXXXX97465,"318.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40059","2025-04-08",,,,,,,,Purchase
"1",THE WESTIN SAN FRANCIS,"432.42",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40060","2025-04-08",,,,,,,,Purchase
"1",THE WESTIN SAN JOSE,"327.92",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40061","2025-04-09",,,,,,,,Purchase
"1",UBER TRIP* TRIP,"24.74",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40062","2025-04-09",,,,,,,,Purchase
"1",UBER   *TRIP,"34.28",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40063","2025-04-09",,,,,,,,Purchase
"1",UBER   *TRIP,"27.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40065","2025-04-09",,,,,,,,Purchase
"1",HYATT REG NEWPORT F&B,"59.57",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40066","2025-04-09",,,,,,,,Purchase
"1",UBER   *TRIP,"24.22",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40067","2025-04-10",,,,,,,,Purchase
"1",UBER   *TRIP,"22.93",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40068","2025-04-10",,,,,,,,Purchase
"1",HELE 61089,"69.49",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40069","2025-03-14",,,,,,,,Purchase
"1",HYATT REGENCY NEWPORT,"118.51",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"40070","2025-03-25",,"63",Kohala Zipline LLC,"40573",ReimburseCharge,,"0.0",Purchase
"2",,"118.51",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40070","2025-03-25",,,,,,,,Purchase
"1",TST*HARBOR HOUSE KONA,"71.64",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"40071","2025-04-02",,,,,,,,Purchase
"1",ADOBE  *ADOBE,"263.82",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"40072","2025-03-25",,,,,,,,Purchase
"1",TOPO DESIGNS,"11.76",AccountBasedExpenseLineDetail,"842100",HFTCO,"208",Retail Inventory,HasBeenBilled,NON,"40073","2025-04-02",,"116",RETAIL STORE,"40078",ReimburseCharge,,"0.0",Purchase
"1",CRAIGSLIST.ORG,"35.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"147",Payroll Related Expenses,NotBillable,NON,"40074","2025-03-19",,,,,,,,Purchase
"1",Indeed USI25-01798848,"161.54",AccountBasedExpenseLineDetail,"842100",HFTCO,"147",Payroll Related Expenses,NotBillable,NON,"40075","2025-04-02",,,,,,,,Purchase
"1",TOPO DESIGNS,"836.22",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,HasBeenBilled,NON,"40076","2025-03-28",,"116",RETAIL STORE,"40077",ReimburseCharge,,"0.0",Purchase
"1",SHOPIFY* 340459311,"203.78",AccountBasedExpenseLineDetail,"842103",KOZICO,"114",Dues & Subscriptions,HasBeenBilled,NON,"40080","2025-03-12",,"178",KRETAIL STORE,"40081",ReimburseCharge,,"0.0",Purchase
"1","SQ *POI DOG DELI, LLC","61.21",AccountBasedExpenseLineDetail,"842103",KOZICO,"112",Meals & Entertainment,NotBillable,NON,"40082","2025-02-20",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40083","2025-02-13",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40084","2025-02-15",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40085","2025-02-17",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40086","2025-02-19",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40087","2025-02-21",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40088","2025-02-23",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40089","2025-02-26",,,,,,,,Purchase
"1",SP SHOPIFYHARDWARESTOR Retail Hardware,"124.36",AccountBasedExpenseLineDetail,"842103",KOZICO,"93",Equipment,HasBeenBilled,NON,"40090","2025-02-26",,"178",KRETAIL STORE,"40091",ReimburseCharge,,"0.0",Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40092","2025-02-28",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"186.73",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40093","2025-03-01",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40094","2025-03-03",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40095","2025-03-06",,,,,,,,Purchase
"1",ULINE  *SHIP SUPPLIES,"184.71",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"40096","2025-03-06",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40097","2025-03-08",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40098","2025-03-10",,,,,,,,Purchase
"1",ALL GOOD - ELEMENTAL H - 6677,"449.85",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"40099","2025-02-08",,,,,,,,Purchase
"1",MICROSOFT*ADS-F120G185 - 9971,"514.94",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"40100","2025-02-18",,,,,,,,Purchase
"1",KONA EUROPEAN AUTO REP - 6677,"249.14",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"40101","2025-02-20",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40102","2025-03-12",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40103","2025-03-15",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40104","2025-03-17",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40105","2025-03-19",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40106","2025-03-22",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40107","2025-03-24",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40108","2025-03-27",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40109","2025-03-29",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"563.38",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40110","2025-04-01",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40111","2025-04-03",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40112","2025-04-06",,,,,,,,Purchase
"1",FOTAFLO PLUS,"2967.25",AccountBasedExpenseLineDetail,"842103",KOZICO,"149",Merchandise,NotBillable,NON,"40113","2025-04-06",,,,,,,,Purchase
"2",FOTAFLO PLUS,"2967.25",AccountBasedExpenseLineDetail,"842103",KOZICO,"102",Outfitting,HasBeenBilled,NON,"40113","2025-04-06",,"168",KHawaii Forest & Trail.,"40114",ReimburseCharge,,"0.0",Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40115","2025-04-08",,,,,,,,Purchase
"1",Google ADSXXXXXX9137,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"40116","2025-04-10",,,,,,,,Purchase
"1",SHOPIFY* 352660845,"203.78",AccountBasedExpenseLineDetail,"842103",KOZICO,"114",Dues & Subscriptions,HasBeenBilled,NON,"40117","2025-04-11",,"178",KRETAIL STORE,"40118",ReimburseCharge,,"0.0",Purchase
"1",FERGUSON ENT #3036,"47.34",AccountBasedExpenseLineDetail,"842100",HFTCO,"94",Premise,NotBillable,NON,"40119","2025-04-08",,,,,,,,Purchase
"1",Payment Received,"6760.79",AccountBasedExpenseLineDetail,"842103",KOZICO,"192",KOZI Operating Account,NotBillable,NON,"40120","2025-04-09",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"85.33",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40121","2025-02-25",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"85.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40122","2025-03-02",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.32",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40123","2025-02-11",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40126","2025-02-12",,,,,,,,Purchase
"1",LOVE'S #0263 OUTSIDE LAWTON OK,"23.12",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40127","2025-02-21",,,,,,,,Purchase
"1",PHILLIPS 66 - GAS N GO 10SAPULPA OK,"38.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40128","2025-02-21",,,,,,,,Purchase
"1",LOVE'S #0167 OUTSIDE CHICKASHA OK,"26.03",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40129","2025-02-23",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"65.51",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40130","2025-02-25",,,,,,,,Purchase
"1",GOOGLE*GSUITE BIRDFEST CC GOOGLE.COMCA,"7.54",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"40131","2025-03-01",,,,,,,,Purchase
"1",AMAZON MKTPL*9O5FB20Z3 Amzn.com/billWA,"120.84",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40132","2025-03-06",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"71.13",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"40133","2025-04-11",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.63",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40134","2025-02-10",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"79.69",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"40135","2025-04-12",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"105.48",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"40136","2025-04-09",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"74.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"40137","2025-04-10",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"72.08",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40138","2025-02-11",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"85.12",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40139","2025-02-12",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 4639,"105.13",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40140","2025-04-11",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"73.38",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40141","2025-02-10",,,,,,,,Purchase
"1",GOOGLE*GSUITE BIRDFEST CC GOOGLE.COMCA,"7.54",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"40142","2025-04-01",,,,,,,,Purchase
"1",SP BASICALLY BOOKS 180-89610144 HI,"209.28",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"40143","2025-04-02",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"79.72",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40144","2025-04-02",,,,,,,,Purchase
"1",THE COOK COMPANY COOK.COMPANY WI,"12.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"40149","2025-03-14",,,,,,,,Purchase
"1",COSTCO WHSE #0140 KAILUA KONA HI,"5.23",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40150","2025-03-27",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"63.48",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40151","2025-04-01",,,,,,,,Purchase
"1",AUTOPAY XXXXXXXX5425274RAUTOPAY AUTO-PMT,"6548.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"125",HFT Operating Account,NotBillable,NON,"40152","2025-04-07",,,,,,,,Purchase
"1",Gross Wages,"396.22",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"2",FICA-Social Security,"24.57",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"3",FICA-Medicare,"5.74",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"4",Federal Unemployment,"0.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"5",State Unemployment,"4.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"6",Hawaii TDI,"1.98",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"7",EPLI,"0.99",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"8",Workers Comp,"2.33",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"40153","2025-04-11","3043.68",,,,,,,Purchase
"1",CAPITAL ONE AUTOPAY PYMT AuthDate 27-F eb - 0837,"14449.81",AccountBasedExpenseLineDetail,"842103",KOZICO,"199",KOZI Capital One,NotBillable,NON,"40154","2025-02-27",,,,,,,,Purchase
"1",SP HIGH COUNTRY HARD - 3567,"388.06",AccountBasedExpenseLineDetail,"842103",KOZICO,"102",Outfitting,NotBillable,NON,"40156","2025-02-07",,,,,,,,Purchase
"1",CAPITAL ONE AUTOPAY PYMT AuthDate 27-F eb - 5484,"25717.3",AccountBasedExpenseLineDetail,"842100",HFTCO,"42",HFT Capital One,NotBillable,NON,"40159","2025-02-27",,,,,,,,Purchase
"1",,"10.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"40164","2025-04-15",SVCCHRG,,,,,,,Purchase
"1",SP ASTROTELESCOPIUM - 4639 telescope,"638.99",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"40169","2025-03-26",,,,,,,,Purchase
"1",PMT*HAWAII COUNTY VRL - 4639,"61.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"40170","2025-03-31",,,,,,,,Purchase
"1",HELE 61089 - 5484,"74.05",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"40171","2025-04-02",,,,,,,,Purchase
"1",MERCEDES-BENZ OF HONOL - 4397,"25.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"40172","2025-03-03",,,,,,,,Purchase
"1",RIGHTWORKS - 6677- Transaction Pro subscription,"35.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,NotBillable,NON,"40173","2025-03-03",,,,,,,,Purchase
"1",WEB*NETWORKSOLUTIONS - 6677,"66.56",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"40174","2025-03-15",,,,,,,,Purchase
"1",WEB*NETWORKSOLUTIONS - 6677,"41.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"40175","2025-03-18",,,,,,,,Purchase
"1",IN *SEAN C. JONES - 6677 New Auto lettering,"3560.21",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"40176","2025-03-25",,,,,,,,Purchase
"1",TARGET.COM - 6677 Retail Shelving,"174.87",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,HasBeenBilled,NON,"40177","2025-03-28",,"116",RETAIL STORE,"40178",ReimburseCharge,,"0.0",Purchase
"1",RIGHTWORKS - 6677 Transaction Pro,"35.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,NotBillable,NON,"40179","2025-03-31",,,,,,,,Purchase
"1",NKCRC - 4133 Trade Show,"720.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"40180","2025-03-07",,,,,,,,Purchase
"1",MERCEDES-BENZ OF HONOL - 4133,"446.45",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"40181","2025-03-12",,,,,,,,Purchase
"1",,"15.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"40182","2025-03-25",,,,,,,,Purchase
"1",CANOPY - 4133 Sales Blitz,"20.21",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"40184","2025-03-26",,,,,,,,Purchase
"1",CANOPY - 4133 Sales Blitz,"63.94",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"40185","2025-03-26",,,,,,,,Purchase
"1",FSP*HOTEL VALLEY HO - 4133 Sales Blitz,"35.17",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"40186","2025-03-25",,,,,,,,Purchase
"1",OHSU FOOD SERVICES - 4133 Sales Blitz,"12.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"40187","2025-03-29",,,,,,,,Purchase
"1",SPO*ALHAWRRESTAURANT - 4133 Sales Blitz,"32.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"40188","2025-03-29",,,,,,,,Purchase
"1",CROWNE PLAZA LAKE OSWE - 4133 Sales Blitz,"158.56",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"40189","2025-03-31",,"63",Kohala Zipline LLC,"40571",ReimburseCharge,,"0.0",Purchase
"2",,"158.56",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40189","2025-03-31",,,,,,,,Purchase
"1",SHOWMECABLES - 9187,"39.68",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"40190","2025-03-14",,,,,,,,Purchase
"1",WALMART.COM - 9187 Bars- digital,"77.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"40191","2025-03-22",,,,,,,,Purchase
"1",THE WEBSTAURANT STORE - 9187,"660.07",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"40192","2025-03-31",,,,,,,,Purchase
"1",MICROSOFT*Ads-F120G185 - 9971,"451.97",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"40194","2025-03-17",,,,,,,,Purchase
"1",CALL TRACKING METRICS - 9971,"90.17",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"40195","2025-04-02",,,,,,,,Purchase
"1",FEDEXXXXXXXXX2878 - 9971,"68.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"40196","2025-03-27",,,,,,,,Purchase
"1",FEDEXXXXXXXXX7540 - 9971,"68.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"40197","2025-03-27",,,,,,,,Purchase
"1",ADOBE *ADOBE - 5484,"20.93",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"40198","2025-03-25",,,,,,,,Purchase
"1",WAVE - *ADHD ADVENTUR - 6677,"571.03",AccountBasedExpenseLineDetail,"842100",HFTCO,"87",Outside Services,NotBillable,NON,"40199","2025-03-25","13",,,,,,,Purchase
"1",HILTON ADVPURCH8002367 - 4133 Sales Blitz,"338.55",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"40200","2025-03-20",,"63",Kohala Zipline LLC,"40575",ReimburseCharge,,"0.0",Purchase
"2",,"338.56",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"40200","2025-03-20",,,,,,,,Purchase
