"Id","LineNum","Amount","DetailType","DepositLineDetail.Entity.value","DepositLineDetail.Entity.name","DepositLineDetail.Entity.type","DepositLineDetail.ClassRef.value","DepositLineDetail.ClassRef.name","DepositLineDetail.AccountRef.value","DepositLineDetail.AccountRef.name","Parent_Id","TxnDate","DocNumber","DepositLineDetail.CheckNum","Description","DepositLineDetail.PaymentMethodRef.value","DepositLineDetail.PaymentMethodRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","ProjectRef.value","Parent_Entity"
,,"9.41",,,,,,,,,"41073","2025-04-08",,,,,,"40611",SalesReceipt,"0",,Deposit
,,"16.75",,,,,,,,,"41073","2025-04-08",,,,,,"40613",SalesReceipt,"0",,Deposit
,,"30.37",,,,,,,,,"41073","2025-04-08",,,,,,"40615",SalesReceipt,"0",,Deposit
,,"171.21",,,,,,,,,"41073","2025-04-08",,,,,,"40616",SalesReceipt,"0",,Deposit
,,"51.31",,,,,,,,,"41073","2025-04-08",,,,,,"40627",SalesReceipt,"0",,Deposit
,,"21.99",,,,,,,,,"41073","2025-04-08",,,,,,"40638",SalesReceipt,"0",,Deposit
,,"27.2",,,,,,,,,"41073","2025-04-08",,,,,,"40639",SalesReceipt,"0",,Deposit
,,"102.62",,,,,,,,,"41073","2025-04-08",,,,,,"40640",SalesReceipt,"0",,Deposit
,,"36.64",,,,,,,,,"41073","2025-04-08",,,,,,"40641",SalesReceipt,"0",,Deposit
"1","1.0",-21.14,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41073","2025-04-08",,,,,,,,,,Deposit
"1","1.0","76.44",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","41145","2025-04-30",,,,,,,,,,Deposit
,,"10.46",,,,,,,,,"41154","2025-04-01",,,,,,"41108",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"41154","2025-04-01",,,,,,"41109",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"41154","2025-04-01",,,,,,"41111",SalesReceipt,"0",,Deposit
,,"94.23",,,,,,,,,"41154","2025-04-01",,,,,,"41113",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"41154","2025-04-01",,,,,,"41115",SalesReceipt,"0",,Deposit
,,"20.52",,,,,,,,,"41154","2025-04-01",,,,,,"41123",SalesReceipt,"0",,Deposit
,,"50.57",,,,,,,,,"41154","2025-04-01",,,,,,"41132",SalesReceipt,"0",,Deposit
,,"42.51",,,,,,,,,"41154","2025-04-01",,,,,,"41134",SalesReceipt,"0",,Deposit
,,"4.19",,,,,,,,,"41154","2025-04-01",,,#5389,,,"43895",SalesReceipt,"0",,Deposit
"1","1.0",-10.27,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41154","2025-04-01",,,,,,,,,,Deposit
,,"13.6",,,,,,,,,"41155","2025-04-02",,,,,,"41093",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"41155","2025-04-02",,,,,,"41094",SalesReceipt,"0",,Deposit
,,"92.15",,,,,,,,,"41155","2025-04-02",,,,,,"41095",SalesReceipt,"0",,Deposit
,,"98.43",,,,,,,,,"41155","2025-04-02",,,,,,"41097",SalesReceipt,"0",,Deposit
,,"14.66",,,,,,,,,"41155","2025-04-02",,,,,,"41121",SalesReceipt,"0",,Deposit
,,"3.14",,,,,,,,,"41155","2025-04-02",,,,,,"41138",SalesReceipt,"0",,Deposit
,,"73.3",,,,,,,,,"41155","2025-04-02",,,,,,"41103",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"41155","2025-04-02",,,,,,"41104",SalesReceipt,"0",,Deposit
,,"12.56",,,,,,,,,"41155","2025-04-02",,,,,,"41116",SalesReceipt,"0",,Deposit
,,"12.56",,,,,,,,,"41155","2025-04-02",,,,,,"41118",SalesReceipt,"0",,Deposit
,,"21.99",,,,,,,,,"41155","2025-04-02",,,,,,"41129",SalesReceipt,"0",,Deposit
,,"37.7",,,,,,,,,"41155","2025-04-02",,,,,,"41136",SalesReceipt,"0",,Deposit
"1","1.0",-11.21,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41155","2025-04-02",,,,,,,,,,Deposit
,,"5.24",,,,,,,,,"41156","2025-04-03",,,,,,"41077",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"41156","2025-04-03",,,,,,"41078",SalesReceipt,"0",,Deposit
,,"6.81",,,,,,,,,"41156","2025-04-03",,,,,,"41110",SalesReceipt,"0",,Deposit
,,"86.92",,,,,,,,,"41156","2025-04-03",,,,,,"41112",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"41156","2025-04-03",,,,,,"41114",SalesReceipt,"0",,Deposit
,,"81.65",,,,,,,,,"41156","2025-04-03",,,,,,"41128",SalesReceipt,"0",,Deposit
,,"73.51",,,,,,,,,"41156","2025-04-03",,,,,,"41131",SalesReceipt,"0",,Deposit
"1","1.0",-7.84,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41156","2025-04-03",,,,,,,,,,Deposit
,,"23.04",,,,,,,,,"41157","2025-04-04",,,,,,"41076",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"41157","2025-04-04",,,,,,"41082",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"41157","2025-04-04",,,,,,"41083",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"41157","2025-04-04",,,,,,"41079",SalesReceipt,"0",,Deposit
,,"80.57",,,,,,,,,"41157","2025-04-04",,,,,,"41080",SalesReceipt,"0",,Deposit
,,"72.25",,,,,,,,,"41157","2025-04-04",,,,,,"41081",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"41157","2025-04-04",,,,,,"41084",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"41157","2025-04-04",,,,,,"41085",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"41157","2025-04-04",,,,,,"41086",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"41157","2025-04-04",,,,,,"41088",SalesReceipt,"0",,Deposit
,,"98.43",,,,,,,,,"41157","2025-04-04",,,,,,"41089",SalesReceipt,"0",,Deposit
,,"72.25",,,,,,,,,"41157","2025-04-04",,,,,,"41090",SalesReceipt,"0",,Deposit
,,"163.35",,,,,,,,,"41157","2025-04-04",,,,,,"41127",SalesReceipt,"0",,Deposit
,,"41.74",,,,,,,,,"41157","2025-04-04",,,,,,"41130",SalesReceipt,"0",,Deposit
,,"8.8",,,,,,,,,"41157","2025-04-04",,,,,,"41135",SalesReceipt,"0",,Deposit
,,"25.64",,,,,,,,,"41157","2025-04-04",,,,,,"41137",SalesReceipt,"0",,Deposit
,,"59.67",,,,,,,,,"41157","2025-04-04",,,,,,"41139",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"41157","2025-04-04",,,,,,"41087",SalesReceipt,"0",,Deposit
,,"73.3",,,,,,,,,"41157","2025-04-04",,,,,,"41091",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"41157","2025-04-04",,,,,,"41092",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"41157","2025-04-04",,,,,,"41100",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"41157","2025-04-04",,,,,,"41101",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"41157","2025-04-04",,,,,,"41102",SalesReceipt,"0",,Deposit
,,"46.07",,,,,,,,,"41157","2025-04-04",,,,,,"41133",SalesReceipt,"0",,Deposit
"1","1.0",-27.47,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41157","2025-04-04",,,,,,,,,,Deposit
,,"103.66",,,,,,,,,"41158","2025-04-07",,,,,,"41096",SalesReceipt,"0",,Deposit
,,"37.7",,,,,,,,,"41158","2025-04-07",,,,,,"41098",SalesReceipt,"0",,Deposit
,,"25.12",,,,,,,,,"41158","2025-04-07",,,,,,"41099",SalesReceipt,"0",,Deposit
,,"18.32",,,,,,,,,"41158","2025-04-07",,,,,,"41106",SalesReceipt,"0",,Deposit
,,"50.26",,,,,,,,,"41158","2025-04-07",,,,,,"41107",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"41158","2025-04-07",,,,,,"41119",SalesReceipt,"0",,Deposit
,,"115.66",,,,,,,,,"41158","2025-04-07",,,,,,"41120",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"41158","2025-04-07",,,,,,"41125",SalesReceipt,"0",,Deposit
,,"81.64",,,,,,,,,"41158","2025-04-07",,,,,,"41126",SalesReceipt,"0",,Deposit
"1","1.0",-12.8,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41158","2025-04-07",,,,,,,,,,Deposit
"1","1.0","5888.05",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41187","2025-04-30",,,,,,,,,,Deposit
"2","2.0",-113.89,DepositLineDetail,,,,"842100",HFTCO,"155","6070-00 Tours:Credit Card Fees","41187","2025-04-30",,,,,,,,,,Deposit
"1","1.0","2202.09",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41188","2025-04-29",,,,,,,,,,Deposit
"2","2.0",-43.03,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","41188","2025-04-29",,,,,,,,,,Deposit
"1","1.0","6198.81",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41189","2025-04-30",,,,,,,,,,Deposit
"2","2.0",-120.49,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","41189","2025-04-30",,,,,,,,,,Deposit
,,"23.04",,,,,,,,,"41245","2025-05-01",,,,,,"40653",SalesReceipt,"0",,Deposit
,,"54.45",,,,,,,,,"41245","2025-05-01",,,,,,"40654",SalesReceipt,"0",,Deposit
,,"127.76",,,,,,,,,"41245","2025-05-01",,,,,,"40656",SalesReceipt,"0",,Deposit
,,"13.61",,,,,,,,,"41245","2025-05-01",,,,,,"41213",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"41245","2025-05-01",,,,,,"41214",SalesReceipt,"0",,Deposit
,,"15.71",,,,,,,,,"41245","2025-05-01",,,,,,"41215",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"41245","2025-05-01",,,,,,"41216",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"41245","2025-05-01",,,,,,"41224",SalesReceipt,"0",,Deposit
,,"14.66",,,,,,,,,"41245","2025-05-01",,,,,,"41225",SalesReceipt,"0",,Deposit
,,"87.96",,,,,,,,,"41245","2025-05-01",,,,,,"41226",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"41245","2025-05-01",,,,,,"41227",SalesReceipt,"0",,Deposit
,,"56.54",,,,,,,,,"41245","2025-05-01",,,,,,"41228",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"41245","2025-05-01",,,,,,"41229",SalesReceipt,"0",,Deposit
,,"54.4",,,,,,,,,"41245","2025-05-01",,,,,,"41230",SalesReceipt,"0",,Deposit
,,"106.81",,,,,,,,,"41245","2025-05-01",,,,,,"41231",SalesReceipt,"0",,Deposit
,,"92.15",,,,,,,,,"41245","2025-05-01",,,,,,"41232",SalesReceipt,"0",,Deposit
,,"60.74",,,,,,,,,"41245","2025-05-01",,,,,,"41234",SalesReceipt,"0",,Deposit
,,"8.37",,,,,,,,,"41245","2025-05-01",,,,,,"41236",SalesReceipt,"0",,Deposit
,,"77.49",,,,,,,,,"41245","2025-05-01",,,,,,"41238",SalesReceipt,"0",,Deposit
,,"33.51",,,,,,,,,"41245","2025-05-01",,,,,,"41221",SalesReceipt,"0",,Deposit
,,"9.41",,,,,,,,,"41245","2025-05-01",,,,,,"41222",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"41245","2025-05-01",,,,,,"41223",SalesReceipt,"0",,Deposit
,,"41.83",,,,,,,,,"41245","2025-05-01",,,,,,"41233",SalesReceipt,"0",,Deposit
,,"51.31",,,,,,,,,"41245","2025-05-01",,,,,,"41235",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"41245","2025-05-01",,,,,,"41237",SalesReceipt,"0",,Deposit
,,"34.55",,,,,,,,,"41245","2025-05-01",,,,,,"41239",SalesReceipt,"0",,Deposit
,,"9.42",,,,,,,,,"41245","2025-05-01",,,,,,"41240",SalesReceipt,"0",,Deposit
"28","1.0",-30.63,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41245","2025-05-01",,,,,,,,,,Deposit
"1","1.0","2877.18",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41305","2025-05-01",,,,,,,,,,Deposit
"2","2.0",-56.42,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41305","2025-05-01",,,,,,,,,,Deposit
"1","1.0","4828.17",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41306","2025-05-01",,,,,,,,,,Deposit
"2","2.0",-93.54,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","41306","2025-05-01",,,,,,,,,,Deposit
"1","1.0","929.44",DepositLineDetail,,,,"842100",HFTCO,"80","9050-00 Interest Income","41325","2025-04-30",,,,,,,,,,Deposit
"1","1.0","538.38",DepositLineDetail,"351",Bank of Hawaii Bank Acct.,VENDOR,"842103",KOZICO,"80","9050-00 Interest Income","41352","2025-04-30",,,,,,,,,,Deposit
"1","1.0","853.47",DepositLineDetail,"351",Bank of Hawaii Bank Acct.,VENDOR,"842103",KOZICO,"80","9050-00 Interest Income","41359","2025-04-30",,,,,,,,,,Deposit
,,"391.1",,,,,,,,,"41385","2025-05-04",,,Paid via QuickBooks Payments: Payment ID 945-057,"18",,"41383",Payment,"0",,Deposit
"1","1.0","9049.3",DepositLineDetail,,,,"842100",HFTCO,"129","2106-01 HFT Wire Account","41403","2025-05-05",,,,,,,,,,Deposit
"1","1.0","15566.2",DepositLineDetail,,,,"842100",HFTCO,"124","2108-00 HFT Client Trust Account","41405","2025-05-05",,,,,,,,,,Deposit
,,"20.94",,,,,,,,,"41406","2025-05-05",,,,,,"41191",SalesReceipt,"0",,Deposit
,,"33.51",,,,,,,,,"41406","2025-05-05",,,,,,"41192",SalesReceipt,"0",,Deposit
,,"48.17",,,,,,,,,"41406","2025-05-05",,,,,,"41193",SalesReceipt,"0",,Deposit
,,"5.24",,,,,,,,,"41406","2025-05-05",,,,,,"41194",SalesReceipt,"0",,Deposit
,,"68.06",,,,,,,,,"41406","2025-05-05",,,,,,"41195",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"41406","2025-05-05",,,,,,"41196",SalesReceipt,"0",,Deposit
,,"60.73",,,,,,,,,"41406","2025-05-05",,,,,,"41197",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"41406","2025-05-05",,,,,,"41198",SalesReceipt,"0",,Deposit
,,"110.99",,,,,,,,,"41406","2025-05-05",,,,,,"41199",SalesReceipt,"0",,Deposit
,,"79.81",,,,,,,,,"41406","2025-05-05",,,,,,"41242",SalesReceipt,"0",,Deposit
,,"49.06",,,,,,,,,"41406","2025-05-05",,,,,,"41243",SalesReceipt,"0",,Deposit
"1","1.0",-14.33,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41406","2025-05-05",,,,,,,,,,Deposit
,,"62.82",,,,,,,,,"41407","2025-05-06",,,,,,"41200",SalesReceipt,"0",,Deposit
,,"113.09",,,,,,,,,"41407","2025-05-06",,,,,,"41201",SalesReceipt,"0",,Deposit
,,"73.3",,,,,,,,,"41407","2025-05-06",,,,,,"41202",SalesReceipt,"0",,Deposit
,,"79.58",,,,,,,,,"41407","2025-05-06",,,,,,"41203",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"41407","2025-05-06",,,,,,"41204",SalesReceipt,"0",,Deposit
,,"224.09",,,,,,,,,"41407","2025-05-06",,,,,,"41205",SalesReceipt,"0",,Deposit
,,"68.06",,,,,,,,,"41407","2025-05-06",,,,,,"41206",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"41407","2025-05-06",,,,,,"41207",SalesReceipt,"0",,Deposit
,,"13.61",,,,,,,,,"41407","2025-05-06",,,,,,"41208",SalesReceipt,"0",,Deposit
,,"9.42",,,,,,,,,"41407","2025-05-06",,,,,,"41209",SalesReceipt,"0",,Deposit
,,"42.92",,,,,,,,,"41407","2025-05-06",,,,,,"41210",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"41407","2025-05-06",,,,,,"41212",SalesReceipt,"0",,Deposit
"1","1.0",-20.45,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41407","2025-05-06",,,,,,,,,,Deposit
"1","1.0","20523.06",DepositLineDetail,,,,"842103",KOZICO,"191","2108-10 KOZI Client Trust Account","41416","2025-05-05",,,,,,,,,,Deposit
"1","1.0","1641.88",DepositLineDetail,,,,"842103",KOZICO,"193","2106-11 KOZI Wire Account","41417","2025-05-05",,,,,,,,,,Deposit
"1","1.0","18.81",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","41473","2025-05-07",,,,,,,,,,Deposit
"1","1.0","38.22",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","41474","2025-05-05",,,,,,,,,,Deposit
"1","1.0","1759.17",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41572","2025-05-05",,,,,,,,,,Deposit
"2","2.0",-34.33,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41572","2025-05-05",,,,,,,,,,Deposit
"1","1.0","2829.72",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41573","2025-05-06",,,,,,,,,,Deposit
"2","2.0",-55.27,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41573","2025-05-06",,,,,,,,,,Deposit
"1","1.0","5265.5",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41574","2025-05-07",,,,,,,,,,Deposit
"2","2.0",-102.45,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41574","2025-05-07",,,,,,,,,,Deposit
"1","1.0","4489.9",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41575","2025-05-07",,,,,,,,,,Deposit
"2","2.0",-88.62,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","41575","2025-05-07",,,,,,,,,,Deposit
"1","1.0","8225.0",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41576","2025-05-06",,,,,,,,,,Deposit
"2","2.0",-159.58,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","41576","2025-05-06",,,,,,,,,,Deposit
"1","1.0","4235.53",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41577","2025-05-05",,,,,,,,,,Deposit
"2","2.0",-81.68,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","41577","2025-05-05",,,,,,,,,,Deposit
,,"51.31",,,,,,,,,"41647","2025-05-07",,,,,,"41211",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"41647","2025-05-07",,,,,,"41217",SalesReceipt,"0",,Deposit
,,"69.11",,,,,,,,,"41647","2025-05-07",,,,,,"41218",SalesReceipt,"0",,Deposit
,,"8.38",,,,,,,,,"41647","2025-05-07",,,,,,"41219",SalesReceipt,"0",,Deposit
,,"46.07",,,,,,,,,"41647","2025-05-07",,,,,,"41220",SalesReceipt,"0",,Deposit
,,"41.36",,,,,,,,,"41647","2025-05-07",,,,,,"41241",SalesReceipt,"0",,Deposit
,,"136.91",,,,,,,,,"41647","2025-05-07",,,,,,"41244",SalesReceipt,"0",,Deposit
"1","1.0",-10.34,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41647","2025-05-07",,,,,,,,,,Deposit
,,"57.59",,,,,,,,,"41670","2025-05-08",,,,,,"41623",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"41670","2025-05-08",,,,,,"41624",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"41670","2025-05-08",,,,,,"41625",SalesReceipt,"0",,Deposit
,,"40.84",,,,,,,,,"41670","2025-05-08",,,,,,"41626",SalesReceipt,"0",,Deposit
,,"209.42",,,,,,,,,"41670","2025-05-08",,,,,,"41627",SalesReceipt,"0",,Deposit
,,"51.31",,,,,,,,,"41670","2025-05-08",,,,,,"41629",SalesReceipt,"0",,Deposit
,,"103.66",,,,,,,,,"41670","2025-05-08",,,,,,"41631",SalesReceipt,"0",,Deposit
,,"6.28",,,,,,,,,"41670","2025-05-08",,,,,,"41633",SalesReceipt,"0",,Deposit
"1","1.0",-14.5,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41670","2025-05-08",,,,,,,,,,Deposit
,,"24.0",,,,,,,,,"41671","2025-05-09",,,,,,"41608",SalesReceipt,"0",,Deposit
,,"69.0",,,,,,,,,"41671","2025-05-09",,,,,,"41622",SalesReceipt,"0",,Deposit
,,"93.19",,,,,,,,,"41671","2025-05-09",,,,,,"41603",SalesReceipt,"0",,Deposit
,,"54.4",,,,,,,,,"41671","2025-05-09",,,,,,"41606",SalesReceipt,"0",,Deposit
,,"47.12",,,,,,,,,"41671","2025-05-09",,,,,,"41614",SalesReceipt,"0",,Deposit
,,"134.04",,,,,,,,,"41671","2025-05-09",,,,,,"41615",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"41671","2025-05-09",,,,,,"41616",SalesReceipt,"0",,Deposit
,,"46.07",,,,,,,,,"41671","2025-05-09",,,,,,"41617",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"41671","2025-05-09",,,,,,"41618",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"41671","2025-05-09",,,,,,"41630",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"41671","2025-05-09",,,,,,"41632",SalesReceipt,"0",,Deposit
,,"87.63",,,,,,,,,"41671","2025-05-09",,,,,,"41640",SalesReceipt,"0",,Deposit
,,"35.91",,,,,,,,,"41671","2025-05-09",,,,,,"41641",SalesReceipt,"0",,Deposit
,,"83.69",,,,,,,,,"41671","2025-05-09",,,,,,"41643",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"41671","2025-05-09",,,,,,"41581",SalesReceipt,"0",,Deposit
,,"47.1",,,,,,,,,"41671","2025-05-09",,,,,,"41582",SalesReceipt,"0",,Deposit
,,"73.3",,,,,,,,,"41671","2025-05-09",,,,,,"41583",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"41671","2025-05-09",,,,,,"41584",SalesReceipt,"0",,Deposit
,,"60.74",,,,,,,,,"41671","2025-05-09",,,,,,"41585",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"41671","2025-05-09",,,,,,"41586",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"41671","2025-05-09",,,,,,"41587",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"41671","2025-05-09",,,,,,"41588",SalesReceipt,"0",,Deposit
,,"73.29",,,,,,,,,"41671","2025-05-09",,,,,,"41589",SalesReceipt,"0",,Deposit
,,"39.79",,,,,,,,,"41671","2025-05-09",,,,,,"41590",SalesReceipt,"0",,Deposit
,,"14.65",,,,,,,,,"41671","2025-05-09",,,,,,"41591",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"41671","2025-05-09",,,,,,"41592",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"41671","2025-05-09",,,,,,"41593",SalesReceipt,"0",,Deposit
,,"68.01",,,,,,,,,"41671","2025-05-09",,,,,,"41600",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"41671","2025-05-09",,,,,,"41628",SalesReceipt,"0",,Deposit
,,"98.95",,,,,,,,,"41671","2025-05-09",,,,,,"41639",SalesReceipt,"0",,Deposit
,,"8.47",,,,,,,,,"41671","2025-05-09",,,,,,"41642",SalesReceipt,"0",,Deposit
"1","1.0",-42.89,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","41671","2025-05-09",,,,,,,,,,Deposit
"1","1.0","13366.02",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41689","2025-05-11",,,,,,,,,,Deposit
"2","2.0",-256.96,DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41689","2025-05-11",,,,,,,,,,Deposit
"1","1.0","7815.59",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41690","2025-05-10",,,,,,,,,,Deposit
"2","2.0",-150.0,DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41690","2025-05-10",,,,,,,,,,Deposit
"1","1.0","7420.84",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41691","2025-05-09",,,,,,,,,,Deposit
"2","2.0",-142.18,DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41691","2025-05-09",,,,,,,,,,Deposit
,,"807.55",,,,,,,,,"41692","2025-05-08",,,,,,"41693",Payment,"0",,Deposit
"1","1.0","3894.13",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41692","2025-05-08",,,,,,,,,,Deposit
"2","2.0",-76.09,DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","41692","2025-05-08",,,,,,,,,,Deposit
"3","3.0",-15.64,DepositLineDetail,"113",Project Expedition,CUSTOMER,"842100",HFTCO,"155","6070-00 Tours:Credit Card Fees","41692","2025-05-08",,,,,,,,,,Deposit
"5","4.0",-408.92,DepositLineDetail,"448",Fareharbor {online},CUSTOMER,"842100",HFTCO,"31","3100-00 Accounts Payable","41692","2025-05-08",,,,,,,,,,Deposit
"1","1.0","6286.8",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","41694","2025-05-08",,,,,,,,,,Deposit
"2","2.0",-121.55,DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","41694","2025-05-08",,,,,,,,,,Deposit
