"Id","LineNum","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","Description","SalesItemLineDetail.ServiceDate","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","SalesItemLineDetail.MarkupInfo.PercentBased","SalesItemLineDetail.MarkupInfo.Value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.name","GroupLineDetail.GroupItemRef.value","GroupLineDetail.GroupItemRef.name","GroupLineDetail.Quantity","GroupLineDetail.Line[0].Id","GroupLineDetail.Line[0].LineNum","GroupLineDetail.Line[0].Description","GroupLineDetail.Line[0].Amount","GroupLineDetail.Line[0].DetailType","GroupLineDetail.Line[0].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[0].SalesItemLineDetail.Qty","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.TaxCodeRef.value","GroupLineDetail.Line[1].Id","GroupLineDetail.Line[1].LineNum","GroupLineDetail.Line[1].Description","GroupLineDetail.Line[1].Amount","GroupLineDetail.Line[1].DetailType","GroupLineDetail.Line[1].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[1].SalesItemLineDetail.Qty","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.TaxCodeRef.value","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
"1","1.0","3282.53",SalesItemLineDetail,"15",Deposits/Retainer,"3282.53","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38061","2025-02-12","100005",Baxter Healthcare,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3282.53",SubTotalLineDetail,,,,,,,,"38061","2025-02-12","100005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"6996.43",SubTotalLineDetail,,,,,,,,"38066","2025-04-23","100007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1688.79",SubTotalLineDetail,,,,,,,,"38067","2025-01-23","100008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"5790.14",SubTotalLineDetail,,,,,,,,"38068","2025-03-24","100009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","0.0",SalesItemLineDetail,"12",Cruise Tours- Kona,,"0.0","70","5000-01 Cruise Tours",NON,"38124","2025-03-05","100013",,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","14475.36",SalesItemLineDetail,"137",Groups-Tours,"14475.36","1.0","72","5000-03 Group Tours",NON,"38066","2025-04-23","100007",Midland National - KW,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-1688.79,SalesItemLineDetail,"15",Deposits/Retainer,-1688.79,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38066","2025-04-23","100007",Midland National - 01/23,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0",-5790.14,SalesItemLineDetail,"15",Deposits/Retainer,-5790.14,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38066","2025-04-23","100007",Midland National - 03/24,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1688.79",SalesItemLineDetail,"15",Deposits/Retainer,"1688.79","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38067","2025-01-23","100008",Midland National - 01/23,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5790.14",SalesItemLineDetail,"15",Deposits/Retainer,"5790.14","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38068","2025-03-24","100009",Midland National - 03/24,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","27112.41",SalesItemLineDetail,"15",Deposits/Retainer,"27112.41","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38150","2025-03-12","100014",Shelter Insurance - Deposit 03/07,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","10592.68",SalesItemLineDetail,"137",Groups-Tours,"10592.68","1.0","72","5000-03 Group Tours",NON,"38151","2025-04-28","100015",Otsuka Pharma - KW,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","4060.29",SalesItemLineDetail,"137",Groups-Tours,"4060.29","1.0","72","5000-03 Group Tours",NON,"38151","2025-04-28","100015",Otsuka Pharma - MKSS GB,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","15618.84",SalesItemLineDetail,"137",Groups-Tours,"15618.84","1.0","72","5000-03 Group Tours",NON,"38151","2025-04-28","100015",Otsuka Pharma - Private Waterfall & Farm to Table Lunch,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"5","4.0",-4005.18,SalesItemLineDetail,"15",Deposits/Retainer,-4005.18,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38151","2025-04-28","100015",Otsuaka Pharma - Due 01/28,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","0.0",SalesItemLineDetail,"15",Deposits/Retainer,,"0.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38152","2025-03-29","100016",Otsuka Pharma - Due 03/29,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4005.18",SalesItemLineDetail,"15",Deposits/Retainer,"4005.18","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38153","2025-01-28","100017",Otsuka Pharma - Due 03/29,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","12483.97",SalesItemLineDetail,"137",Groups-Tours,"12483.97","1.0","72","5000-03 Group Tours",NON,"38154","2025-04-28","100018",Otsuka Pharma,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-1697.39,SalesItemLineDetail,"15",Deposits/Retainer,-1697.39,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38154","2025-04-28","100018",Otsuka Pharma - Due 01/28,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","0.0",SalesItemLineDetail,"15",Deposits/Retainer,,"0.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38155","2025-03-29","100019",Otsuka Pharma - Due 03/29,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"369.1",SubTotalLineDetail,,,,,,,,"38606","2025-03-15","791619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","745.56",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"745.56","1.0","71","5000-02 FIT Tours",NON,"39008","2025-03-31","797329",,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"745.56",SubTotalLineDetail,,,,,,,,"39008","2025-03-31","797329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1697.39",SalesItemLineDetail,"15",Deposits/Retainer,"1697.39","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38156","2025-01-28","100020",Otsuka Pharma - Due 01/28,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1697.39",SubTotalLineDetail,,,,,,,,"38156","2025-01-28","100020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2412.56",SalesItemLineDetail,"137",Groups-Tours,"2412.56","1.0","72","5000-03 Group Tours",NON,"38161","2025-04-03","100021",Alteryx  - KCC,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-1206.28,SalesItemLineDetail,"15",Deposits/Retainer,-1206.28,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38161","2025-04-03","100021",Alteryx - Due 03/04/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1206.28",SubTotalLineDetail,,,,,,,,"38161","2025-04-03","100021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1206.28",SalesItemLineDetail,"15",Deposits/Retainer,"1206.28","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38162","2025-03-04","100022",Alteryx - Due 03/04/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1206.28",SubTotalLineDetail,,,,,,,,"38162","2025-03-04","100022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4203.74",SalesItemLineDetail,"15",Deposits/Retainer,"4203.74","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38165","2025-03-03","100024",Alteryx,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4203.74",SubTotalLineDetail,,,,,,,,"38165","2025-03-03","100024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1219.2",SalesItemLineDetail,"12",Cruise Tours- Kona,"1219.2","1.0","70","5000-01 Cruise Tours",NON,"38183","2025-03-14","100025",$12.70 price adjustment for 173 guests for call dates between 11/21/2024 and 02/27/2025.,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1219.2",SubTotalLineDetail,,,,,,,,"38183","2025-03-14","100025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","0.0",SalesItemLineDetail,"12",Cruise Tours- Kona,,"0.0","70","5000-01 Cruise Tours",NON,"38303","2025-03-12","100026",,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"0.0",SubTotalLineDetail,,,,,,,,"38303","2025-03-12","100026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","11483.92",SalesItemLineDetail,"137",Groups-Tours,"11483.92","1.0","72","5000-03 Group Tours",NON,"38305","2025-06-19","100027",VU - Boston Scientific,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-2293.35,SalesItemLineDetail,"15",Deposits/Retainer,-2293.35,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38305","2025-06-19","100027",Boston Scientific Due 03/21/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"6","3.0",-4614.2,SalesItemLineDetail,"15",Deposits/Retainer,-4614.2,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38305","2025-06-19","100027",Due 5/21/25,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"7","4.0","133.26",SalesItemLineDetail,"138",Admin Fee,"133.26","1.0","155","6070-00 Tours:Credit Card Fees",NON,"38305","2025-06-19","100027",Admin Fee,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4709.63",SubTotalLineDetail,,,,,,,,"38305","2025-06-19","100027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"5","2.0",,DescriptionOnly,,,,,,,,"38306","2025-03-21","100028",Admin Fee 66.80 Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2293.35",SubTotalLineDetail,,,,,,,,"38306","2025-03-21","100028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"0.0",SubTotalLineDetail,,,,,,,,"38307","2025-05-20","100029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2107.46",SubTotalLineDetail,,,,,,,,"38309","2025-04-14","100031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1815.31",SalesItemLineDetail,"137",Groups-Tours,"1815.31","1.0","72","5000-03 Group Tours",NON,"38346","2025-03-08","100032",,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2293.35",SalesItemLineDetail,"15",Deposits/Retainer,"2293.35","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38306","2025-03-21","100028",Boston Scientific Due 03/21/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","0.0",SalesItemLineDetail,"15",Deposits/Retainer,,"0.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38307","2025-05-20","100029",Boston Scientific Due 05/20/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2107.46",SalesItemLineDetail,"15",Deposits/Retainer,"2107.46","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38309","2025-04-14","100031",Toyota Denver Due 03/15/2025,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-1815.31,SalesItemLineDetail,"134",HFT Transfers,-1815.31,"1.0","18",Intercompany:Transfer Account - HFT/KOZI,NON,"38346","2025-03-08","100032",,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"0.0",SubTotalLineDetail,,,,,,,,"38346","2025-03-08","100032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","7580.08",SalesItemLineDetail,"79",Signature- Private Tours,"7580.08","1.0","74","5000-05 Signature - Private Tours",NON,"38351","2025-04-20","100033",Birchall - Private Waterfall Swim & Farm to Table Lunch,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","9962.04",SalesItemLineDetail,"137",Groups-Tours,"9962.04","1.0","72","5000-03 Group Tours",NON,"38351","2025-04-20","100033",Birchall - Private Waterfall Swim & Farm to Table Lunch,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0",-1754.21,SalesItemLineDetail,"15",Deposits/Retainer,-1754.21,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38351","2025-04-20","100033",Birchall Due 01/20/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"4","4.0",-7016.25,SalesItemLineDetail,"15",Deposits/Retainer,-7016.25,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38351","2025-04-20","100033",Birchall Due 03/21/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"8771.66",SubTotalLineDetail,,,,,,,,"38351","2025-04-20","100033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1754.21",SalesItemLineDetail,"15",Deposits/Retainer,"1754.21","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38352","2025-01-20","100034",Birchall Due 01/20/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1754.21",SubTotalLineDetail,,,,,,,,"38352","2025-01-20","100034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","7016.25",SalesItemLineDetail,"15",Deposits/Retainer,"7016.25","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38353","2025-03-21","100035",Birchall Due 03/21/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"7016.25",SubTotalLineDetail,,,,,,,,"38353","2025-03-21","100035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0",-17357.17,SalesItemLineDetail,"15",Deposits/Retainer,-17357.17,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38354","2025-03-17","100036",ATI Superconference,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","7401.82",SalesItemLineDetail,"137",Groups-Tours,"7401.82","1.0","72","5000-03 Group Tours",NON,"38354","2025-03-17","100036",ATI Superconference  - MKSS,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2553.4",SubTotalLineDetail,,,,,,,,"38427","2025-04-04","100048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2553.4",SubTotalLineDetail,,,,,,,,"38428","2025-03-05","100049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5922.52",SalesItemLineDetail,"137",Groups-Tours,"5922.52","1.0","72","5000-03 Group Tours",NON,"38430","2025-04-24","100050",CGFA,"2025-04-24","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"0.0",SubTotalLineDetail,,,,,,,,"38430","2025-04-24","100050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","9955.35",SalesItemLineDetail,"137",Groups-Tours,"9955.35","1.0","72","5000-03 Group Tours",NON,"38354","2025-03-17","100036",ATI Superconverence - VU,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"0.0",SubTotalLineDetail,,,,,,,,"38354","2025-03-17","100036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4297.07",SalesItemLineDetail,"15",Deposits/Retainer,"4297.07","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38369","2025-04-22","100038",Gilead Sciences,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4297.07",SubTotalLineDetail,,,,,,,,"38369","2025-04-22","100038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","9772.76",SalesItemLineDetail,"137",Groups-Tours,"9772.76","1.0","72","5000-03 Group Tours",NON,"38402","2025-05-21","100039",Stripe - KW AM/PM,"2025-05-21","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-4675.12,SalesItemLineDetail,"15",Deposits/Retainer,-4675.12,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38402","2025-05-21","100039",Stripe Due 04/21/2025,"2025-04-21","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"5097.64",SubTotalLineDetail,,,,,,,,"38402","2025-05-21","100039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4675.12",SalesItemLineDetail,"15",Deposits/Retainer,"4675.12","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38403","2025-04-21","100040",Stripe Due 04/21/2025,"2025-04-21","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4675.12",SubTotalLineDetail,,,,,,,,"38403","2025-04-21","100040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","1.0","1361.59",SalesItemLineDetail,"15",Deposits/Retainer,"1361.59","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38406","2025-02-16","100041",So. Farm Boening Due 02/16/2025,"2025-02-16","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1361.59",SubTotalLineDetail,,,,,,,,"38406","2025-02-16","100041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0",-1361.59,SalesItemLineDetail,"15",Deposits/Retainer,-1361.59,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38407","2025-03-18","100042",So. Farm Boening Due 02/16/2025,"2025-02-16","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","2723.17",SalesItemLineDetail,"137",Groups-Tours,"2723.17","1.0","72","5000-03 Group Tours",NON,"38407","2025-03-18","100042",So. Farm Boening ,"2025-03-18","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1361.58",SubTotalLineDetail,,,,,,,,"38407","2025-03-18","100042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2723.17",SalesItemLineDetail,"137",Groups-Tours,"2723.17","1.0","72","5000-03 Group Tours",NON,"38408","2025-03-25","100043",So. Farm AR Wright,"2025-03-25","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-1361.59,SalesItemLineDetail,"15",Deposits/Retainer,-1361.59,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38408","2025-03-25","100043",So. Farm AR Wright Due 02/23,"2025-02-23","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1361.58",SubTotalLineDetail,,,,,,,,"38408","2025-03-25","100043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1361.59",SalesItemLineDetail,"15",Deposits/Retainer,"1361.59","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38409","2025-02-23","100044",So. Farm AR Wright Due 02/23,"2025-02-23","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1361.59",SubTotalLineDetail,,,,,,,,"38409","2025-02-23","100044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1361.58",SubTotalLineDetail,,,,,,,,"38410","2025-03-24","100045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1361.59",SubTotalLineDetail,,,,,,,,"38411","2025-02-22","100046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2723.17",SubTotalLineDetail,,,,,,,,"38412","2025-01-16","100047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2723.17",SalesItemLineDetail,"137",Groups-Tours,"2723.17","1.0","72","5000-03 Group Tours",NON,"38410","2025-03-24","100045",So. Farm RT VIP MS Hamill,"2025-03-24","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-1361.59,SalesItemLineDetail,"15",Deposits/Retainer,-1361.59,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38410","2025-03-24","100045",So. Farm RT VIP MS Hamill,"2025-02-22","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1361.59",SalesItemLineDetail,"15",Deposits/Retainer,"1361.59","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38411","2025-02-22","100046",So. Farm RT VIP MS Hamill,"2025-02-22","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2723.17",SalesItemLineDetail,"15",Deposits/Retainer,"2723.17","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38412","2025-01-16","100047",HP Fedfast Due 01/16/2025,"2025-01-16","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5106.8",SalesItemLineDetail,"137",Groups-Tours,"5106.8","1.0","72","5000-03 Group Tours",NON,"38427","2025-04-04","100048",Road Scholar Wave 3 ,"2025-04-04","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-2553.4,SalesItemLineDetail,"15",Deposits/Retainer,-2553.4,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38427","2025-04-04","100048",Road Scholar Wave 3 - Due 03/05,"2025-03-05","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2553.4",SalesItemLineDetail,"15",Deposits/Retainer,"2553.4","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"38428","2025-03-05","100049",Road Scholar Wave 3 - Due 03/05,"2025-03-05","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
