"Id","LineNum","Description","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
,,,"65.0",SubTotalLineDetail,,,,,,,,,,"43385","2025-01-23",#4957,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43384","2025-01-23",#4958,EUC-09020802-V1-00120000,SalesReceipt
,,,"22.0",SubTotalLineDetail,,,,,,,,,,"43384","2025-01-23",#4958,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43383","2025-01-09",#4871,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43383","2025-01-09",#4871,EUC-09020802-V1-00120000,SalesReceipt
,,,"48.0",SubTotalLineDetail,,,,,,,,,,"43383","2025-01-09",#4871,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43382","2025-01-10",#4872,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43382","2025-01-10",#4872,,SalesReceipt
"1","1.0",,"6.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"6.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43389","2025-01-22",#4953,EUC-09020802-V1-00120000,SalesReceipt
,,,"6.0",SubTotalLineDetail,,,,,,,,,,"43389","2025-01-22",#4953,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43388","2025-01-23",#4954,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43388","2025-01-23",#4954,EUC-09020802-V1-00120000,SalesReceipt
,,,"42.0",SubTotalLineDetail,,,,,,,,,,"43388","2025-01-23",#4954,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43387","2025-01-23",#4955,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43387","2025-01-23",#4955,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43386","2025-01-23",#4956,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43386","2025-01-23",#4956,,SalesReceipt
"1","1.0",,"29.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"29.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43392","2025-01-21",#4950,EUC-09020802-V1-00120000,SalesReceipt
,,,"29.0",SubTotalLineDetail,,,,,,,,,,"43392","2025-01-21",#4950,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43391","2025-01-22",#4951,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"43391","2025-01-22",#4951,,SalesReceipt
"1","1.0",,"8.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"8.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43390","2025-01-22",#4952,EUC-09020802-V1-00120000,SalesReceipt
,,,"8.99",SubTotalLineDetail,,,,,,,,,,"43390","2025-01-22",#4952,,SalesReceipt
"1","1.0",,"65.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"65.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43394","2025-01-21",#4949,EUC-09020802-V1-00120000,SalesReceipt
,,,"65.0",SubTotalLineDetail,,,,,,,,,,"43394","2025-01-21",#4949,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","5.0","77","5000-12 Retail Store Revenue",TAX,"43393","2025-01-10",#4881,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"5.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"5.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43393","2025-01-10",#4881,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"5.0","2.0","77","5000-12 Retail Store Revenue",TAX,"43393","2025-01-10",#4881,EUC-09020802-V1-00120000,SalesReceipt
,,,"35.0",SubTotalLineDetail,,,,,,,,,,"43393","2025-01-10",#4881,,SalesReceipt
"1","1.0",,"15.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43398","2025-01-11",#4887,EUC-09020802-V1-00120000,SalesReceipt
,,,"15.0",SubTotalLineDetail,,,,,,,,,,"43398","2025-01-11",#4887,,SalesReceipt
"1","1.0",,"69.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"69.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43397","2025-01-11",#4888,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"15.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43397","2025-01-11",#4888,EUC-09020802-V1-00120000,SalesReceipt
,,,"84.0",SubTotalLineDetail,,,,,,,,,,"43397","2025-01-11",#4888,,SalesReceipt
"1","1.0",,"70.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"70.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43396","2025-01-10",#4879,EUC-09020802-V1-00120000,SalesReceipt
,,,"70.0",SubTotalLineDetail,,,,,,,,,,"43396","2025-01-10",#4879,,SalesReceipt
"1","1.0",,"5.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"5.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43395","2025-01-10",#4880,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43395","2025-01-10",#4880,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"9.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"9.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43395","2025-01-10",#4880,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43395","2025-01-10",#4880,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43402","2025-01-18",#4928,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43402","2025-01-18",#4928,,SalesReceipt
"1","1.0",,"18.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"18.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43401","2025-01-11",#4884,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"49.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"49.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43401","2025-01-11",#4884,EUC-09020802-V1-00120000,SalesReceipt
,,,"67.0",SubTotalLineDetail,,,,,,,,,,"43401","2025-01-11",#4884,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43400","2025-01-11",#4885,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"119.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"119.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43400","2025-01-11",#4885,EUC-09020802-V1-00120000,SalesReceipt
,,,"141.0",SubTotalLineDetail,,,,,,,,,,"43400","2025-01-11",#4885,,SalesReceipt
"1","1.0",,"66.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","3.0","77","5000-12 Retail Store Revenue",TAX,"43399","2025-01-11",#4886,EUC-09020802-V1-00120000,SalesReceipt
,,,"66.0",SubTotalLineDetail,,,,,,,,,,"43399","2025-01-11",#4886,,SalesReceipt
"1","1.0",,"4.5",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.5","1.0","77","5000-12 Retail Store Revenue",TAX,"43406","2025-01-17",#4924,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43406","2025-01-17",#4924,EUC-09020802-V1-00120000,SalesReceipt
,,,"29.5",SubTotalLineDetail,,,,,,,,,,"43406","2025-01-17",#4924,,SalesReceipt
"1","1.0",,"62.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"62.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43405","2025-01-17",#4925,EUC-09020802-V1-00120000,SalesReceipt
,,,"62.0",SubTotalLineDetail,,,,,,,,,,"43405","2025-01-17",#4925,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43404","2025-01-18",#4926,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43404","2025-01-18",#4926,,SalesReceipt
"1","1.0",,"49.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"49.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43403","2025-01-18",#4927,EUC-09020802-V1-00120000,SalesReceipt
,,,"49.0",SubTotalLineDetail,,,,,,,,,,"43403","2025-01-18",#4927,,SalesReceipt
"1","1.0",,"26.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"26.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43411","2025-01-17",#4919,EUC-09020802-V1-00120000,SalesReceipt
,,,"26.0",SubTotalLineDetail,,,,,,,,,,"43411","2025-01-17",#4919,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43410","2025-01-17",#4920,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43410","2025-01-17",#4920,EUC-09020802-V1-00120000,SalesReceipt
,,,"44.0",SubTotalLineDetail,,,,,,,,,,"43410","2025-01-17",#4920,,SalesReceipt
"1","1.0",,"26.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"26.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43409","2025-01-17",#4921,EUC-09020802-V1-00120000,SalesReceipt
,,,"26.0",SubTotalLineDetail,,,,,,,,,,"43409","2025-01-17",#4921,,SalesReceipt
"1","1.0",,"12.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"12.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43408","2025-01-17",#4922,EUC-09020802-V1-00120000,SalesReceipt
,,,"12.0",SubTotalLineDetail,,,,,,,,,,"43408","2025-01-17",#4922,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43407","2025-01-17",#4923,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43407","2025-01-17",#4923,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43415","2025-01-13",#4889,EUC-09020802-V1-00120000,SalesReceipt
,,,"22.0",SubTotalLineDetail,,,,,,,,,,"43415","2025-01-13",#4889,,SalesReceipt
"1","1.0",,"62.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"62.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43414","2025-01-13",#4890,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"70.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"70.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43414","2025-01-13",#4890,EUC-09020802-V1-00120000,SalesReceipt
,,,"132.0",SubTotalLineDetail,,,,,,,,,,"43414","2025-01-13",#4890,,SalesReceipt
"1","1.0",,"6.5",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"6.5","1.0","77","5000-12 Retail Store Revenue",TAX,"43413","2025-01-13",#4891,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43413","2025-01-13",#4891,EUC-09020802-V1-00120000,SalesReceipt
,,,"30.5",SubTotalLineDetail,,,,,,,,,,"43413","2025-01-13",#4891,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43412","2025-01-13",#4892,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43412","2025-01-13",#4892,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43418","2025-01-13",#4895,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"43418","2025-01-13",#4895,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43417","2025-01-13",#4897,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43417","2025-01-13",#4897,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"69.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"69.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43417","2025-01-13",#4897,EUC-09020802-V1-00120000,SalesReceipt
,,,"121.0",SubTotalLineDetail,,,,,,,,,,"43417","2025-01-13",#4897,,SalesReceipt
"1","1.0",,"33.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"33.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43416","2025-01-13",#4898,EUC-09020802-V1-00120000,SalesReceipt
,,,"33.0",SubTotalLineDetail,,,,,,,,,,"43416","2025-01-13",#4898,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43421","2025-01-20",#4938,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"9.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"9.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43421","2025-01-20",#4938,EUC-09020802-V1-00120000,SalesReceipt
,,,"37.99",SubTotalLineDetail,,,,,,,,,,"43421","2025-01-20",#4938,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43420","2025-01-13",#4893,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43420","2025-01-13",#4893,EUC-09020802-V1-00120000,SalesReceipt
,,,"35.0",SubTotalLineDetail,,,,,,,,,,"43420","2025-01-13",#4893,,SalesReceipt
"1","1.0",,"8.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"8.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43419","2025-01-13",#4894,EUC-09020802-V1-00120000,SalesReceipt
,,,"8.0",SubTotalLineDetail,,,,,,,,,,"43419","2025-01-13",#4894,,SalesReceipt
"1","1.0",,"51.95",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"51.95","1.0","77","5000-12 Retail Store Revenue",TAX,"43426","2025-01-20",#4933,EUC-09020802-V1-00120000,SalesReceipt
,,,"51.95",SubTotalLineDetail,,,,,,,,,,"43426","2025-01-20",#4933,,SalesReceipt
"1","1.0",,"33.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"33.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43425","2025-01-20",#4934,EUC-09020802-V1-00120000,SalesReceipt
,,,"33.0",SubTotalLineDetail,,,,,,,,,,"43425","2025-01-20",#4934,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43424","2025-01-20",#4935,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43424","2025-01-20",#4935,,SalesReceipt
"1","1.0",,"36.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"12.0","3.0","77","5000-12 Retail Store Revenue",TAX,"43423","2025-01-20",#4936,EUC-09020802-V1-00120000,SalesReceipt
,,,"36.0",SubTotalLineDetail,,,,,,,,,,"43423","2025-01-20",#4936,,SalesReceipt
"1","1.0",,"38.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"38.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43422","2025-01-20",#4937,EUC-09020802-V1-00120000,SalesReceipt
,,,"38.0",SubTotalLineDetail,,,,,,,,,,"43422","2025-01-20",#4937,,SalesReceipt
"1","1.0",,"13.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"13.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43431","2025-01-03",#4827,EUC-09020802-V1-00120000,SalesReceipt
,,,"13.99",SubTotalLineDetail,,,,,,,,,,"43431","2025-01-03",#4827,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43430","2025-01-18",#4929,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43430","2025-01-18",#4929,,SalesReceipt
"1","1.0",,"8.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","2.0","77","5000-12 Retail Store Revenue",TAX,"43429","2025-01-18",#4930,EUC-09020802-V1-00120000,SalesReceipt
,,,"8.0",SubTotalLineDetail,,,,,,,,,,"43429","2025-01-18",#4930,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43428","2025-01-20",#4931,EUC-09020802-V1-00120000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"43428","2025-01-20",#4931,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43427","2025-01-20",#4932,EUC-09020802-V1-00120000,SalesReceipt
,,,"22.0",SubTotalLineDetail,,,,,,,,,,"43427","2025-01-20",#4932,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43435","2025-01-25",#4987,EUC-09020802-V1-00120000,SalesReceipt
,,,"22.0",SubTotalLineDetail,,,,,,,,,,"43435","2025-01-25",#4987,,SalesReceipt
"1","1.0",,"35.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"35.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43434","2025-01-03",#4824,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43434","2025-01-03",#4824,EUC-09020802-V1-00120000,SalesReceipt
,,,"60.0",SubTotalLineDetail,,,,,,,,,,"43434","2025-01-03",#4824,,SalesReceipt
"1","1.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43433","2025-01-03",#4825,EUC-09020802-V1-00120000,SalesReceipt
,,,"30.0",SubTotalLineDetail,,,,,,,,,,"43433","2025-01-03",#4825,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43432","2025-01-03",#4826,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43432","2025-01-03",#4826,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"43432","2025-01-03",#4826,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43439","2025-01-25",#4983,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43439","2025-01-25",#4983,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"62.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"62.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43439","2025-01-25",#4983,EUC-09020802-V1-00120000,SalesReceipt
,,,"106.0",SubTotalLineDetail,,,,,,,,,,"43439","2025-01-25",#4983,,SalesReceipt
"1","1.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"43438","2025-01-25",#4984,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.99",SubTotalLineDetail,,,,,,,,,,"43438","2025-01-25",#4984,,SalesReceipt
"1","1.0",,"70.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"70.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43437","2025-01-25",#4985,EUC-09020802-V1-00120000,SalesReceipt
,,,"70.0",SubTotalLineDetail,,,,,,,,,,"43437","2025-01-25",#4985,,SalesReceipt
"1","1.0",,"89.95",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"89.95","1.0","77","5000-12 Retail Store Revenue",TAX,"43436","2025-01-25",#4986,EUC-09020802-V1-00120000,SalesReceipt
,,,"89.95",SubTotalLineDetail,,,,,,,,,,"43436","2025-01-25",#4986,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43443","2025-01-24",#4979,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43443","2025-01-24",#4979,EUC-09020802-V1-00120000,SalesReceipt
,,,"44.0",SubTotalLineDetail,,,,,,,,,,"43443","2025-01-24",#4979,,SalesReceipt
"1","1.0",,"60.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"60.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43442","2025-01-24",#4980,EUC-09020802-V1-00120000,SalesReceipt
,,,"60.0",SubTotalLineDetail,,,,,,,,,,"43442","2025-01-24",#4980,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43441","2025-01-25",#4981,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43441","2025-01-25",#4981,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43440","2025-01-25",#4982,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"100.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"100.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43440","2025-01-25",#4982,EUC-09020802-V1-00120000,SalesReceipt
,,,"124.0",SubTotalLineDetail,,,,,,,,,,"43440","2025-01-25",#4982,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43445","2025-01-03",#4833,EUC-09020802-V1-00120000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"43445","2025-01-03",#4833,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43444","2025-01-03",#4834,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"5.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"5.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43444","2025-01-03",#4834,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"19.5",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"6.5","3.0","77","5000-12 Retail Store Revenue",TAX,"43444","2025-01-03",#4834,EUC-09020802-V1-00120000,SalesReceipt
"4","4.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43444","2025-01-03",#4834,EUC-09020802-V1-00120000,SalesReceipt
"5","5.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43444","2025-01-03",#4834,EUC-09020802-V1-00120000,SalesReceipt
,,,"84.5",SubTotalLineDetail,,,,,,,,,,"43444","2025-01-03",#4834,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43449","2025-01-03",#4836,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"43449","2025-01-03",#4836,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,-28.0,SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0",-1.0,"77","5000-12 Retail Store Revenue",TAX,"43449","2025-01-03",#4836,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"43449","2025-01-03",#4836,,SalesReceipt
