"DueDate","VendorAddr.Id","VendorAddr.Line1","VendorAddr.City","VendorAddr.CountrySubDivisionCode","VendorAddr.PostalCode","Balance","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastModifiedByRef.value","MetaData.LastUpdatedTime","DocNumber","TxnDate","CurrencyRef.value","CurrencyRef.name","VendorRef.value","VendorRef.name","APAccountRef.value","APAccountRef.name","TotalAmt","VendorAddr.Line2","SalesTermRef.value","VendorAddr.Line3","DepartmentRef.value","DepartmentRef.name","PrivateNote","status","VendorAddr.Line4","VendorAddr.Line5","RecurDataRef.value","TxnSource"
"2025-04-15","8266","Hawaii Petroleum, Inc.",,,,"0.0",QBO,False,"38667","1","2025-03-25T22:51:24-07:00","9341454038075560","2025-04-11T18:49:17-07:00","5110684-IN","2025-03-19",USD,United States Dollar,"485",Hawaii Petroleum LLC,"31",Accounts Payable,"1770.85","385 Hukilike St., Suite 101","6","Kahului, HI  96732","1",Hawaii Forest & Trail,,,,,,
"2025-04-23","8903",Suitebriar Inc.,,,,"0.0",QBO,False,"38668","2","2025-03-25T22:55:19-07:00","9341453575116638","2025-04-25T12:38:04-07:00","40721","2025-03-19",USD,United States Dollar,"695",Suitebriar Inc.,"31",Accounts Payable,"416.52","13800 Coppermine Rd.","8","Herndon, VA  20171","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8278","Triple F Distributing, Inc.",,,,"0.0",QBO,False,"38687","1","2025-03-26T19:14:12-07:00","9341454038075560","2025-03-26T20:35:03-07:00","2149157","2025-03-19",USD,United States Dollar,"1099","KTriple F Distributing, Inc.","31",Accounts Payable,"64.53","74-577 Honokohau St. #7","15","Kailua-Kona, HI  96740","2",Kohala Zipline,,,,,,
"2025-04-01","8584",Christine's Deli,,,,"0.0",QBO,False,"38688","2","2025-03-26T19:18:36-07:00","9341454038075560","2025-04-06T18:24:55-07:00","3074","2025-03-19",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"267.33","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8280",Christine's Deli,,,,"0.0",QBO,False,"38689","1","2025-03-26T19:20:06-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3075","2025-03-16",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"830.13","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8281",Christine's Deli,,,,"0.0",QBO,False,"38690","1","2025-03-26T19:22:17-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3078","2025-03-16",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"749.73","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8282",Christine's Deli,,,,"0.0",QBO,False,"38691","1","2025-03-26T19:33:44-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3084","2025-03-19",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"605.01","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8283",Alert Alarm of Hawaii {50313},,,,"0.0",QBO,False,"38692","1","2025-03-26T19:41:37-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3769925","2025-04-01",USD,United States Dollar,"337",Alert Alarm of Hawaii {50313},"31",Accounts Payable,"87.53",Alert Alarm Hawaii,"6",PO Box 29220,"1",Hawaii Forest & Trail,,,"Honolulu, HI  96820",,,
"2025-04-01","8284",Alert Alarm,,,,"0.0",QBO,False,"38693","1","2025-03-26T19:42:47-07:00","9341454038075560","2025-03-26T20:35:03-07:00","3769440","2025-04-01",USD,United States Dollar,"880",KAlert Alarm,"31",Accounts Payable,"119.53",PO Box 29220,"6","Honolulu, HI  96820","2",Kohala Zipline,,,,,,
"2025-04-01","8285",Christine's Deli,,,,"0.0",QBO,False,"38695","1","2025-03-26T19:46:15-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3081","2025-03-20",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"633.15","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8286",Christine's Deli,,,,"0.0",QBO,False,"38698","1","2025-03-26T19:49:31-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3085","2025-03-23",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"745.71","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8287",Christine's Deli,,,,"0.0",QBO,False,"38701","1","2025-03-26T19:56:23-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3086","2025-03-24",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1027.11","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8288",Christine's Deli,,,,"0.0",QBO,False,"38704","1","2025-03-26T19:58:56-07:00","9341454038075560","2025-03-26T20:15:34-07:00","3076","2025-03-17",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1083.39","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8585",Christine's Deli,,,,"0.0",QBO,False,"38707","2","2025-03-26T20:04:19-07:00","9341454038075560","2025-04-06T18:26:07-07:00","3080","2025-03-19",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"984.9","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-03-01","9116",Verizon,,,,"0.0",QBO,False,"38709","2","2025-03-26T20:09:35-07:00","9341453575116638","2025-04-23T12:47:58-07:00","6107433734","2025-03-01",USD,United States Dollar,"731",Verizon {707163116-00008}{online},"31",Accounts Payable,"708.69",Verizon,"16",PO Box 660108,"1",Hawaii Forest & Trail,,,"Dallas, TX  75266-0108",,,
"2025-04-01","8299",Kanoe Lewis,,,,"0.0",QBO,False,"38761","4","2025-03-27T19:46:26-07:00","9341453575116638","2025-05-08T15:16:17-07:00","3.24.2025","2025-03-24",USD,United States Dollar,"885",kKanoe Paio,"31",Accounts Payable,"25.59",,"15",,"2",Kohala Zipline,,,,,,
"2025-04-01","9108",Daniel Trunk,,,,"0.0",QBO,False,"38762","2","2025-03-27T19:51:09-07:00","9341453574533469","2025-04-22T18:55:47-07:00","3.25.2025","2025-03-25",USD,United States Dollar,"932",KDaniel Trunk,"31",Accounts Payable,"93.0",,"6",,"2",Kohala Zipline,,,,,,
"2025-04-25","8300",Mrs. Barry's Cookies{hand deliver},,,,"0.0",QBO,False,"38776","1","2025-03-28T15:23:33-07:00","9341454038075560","2025-04-14T18:07:41-07:00","3806","2025-03-28",USD,United States Dollar,"611",Mrs. Barry's Cookies{hand deliver},"31",Accounts Payable,"654.9","73-5563 Maiau St.","6","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-05-05","8303",Independent Phone Services Inc.,,,,"0.0",QBO,False,"38777","3","2025-03-28T16:36:59-07:00","9341453575116638","2025-04-25T13:40:25-07:00","250231","2025-04-05",USD,United States Dollar,"985",KIndependent Phone Services Inc.,"31",Accounts Payable,"323.01",PO Box 2662,"8","Kamuela, HI  96743-2662","2",Kohala Zipline,,,,,,
"2025-05-05","9875",Independent Phone Services,,,,"0.0",QBO,False,"38778","3","2025-03-28T16:38:39-07:00","9341453574533469","2025-07-22T13:15:37-07:00","250223","2025-04-05",USD,United States Dollar,"512",Independent Phone Services,"31",Accounts Payable,"511.59",P.O. Box 2662,"8","Kamuela, HI  96743","1",Hawaii Forest & Trail,,,,,,
"2025-04-18","8310",Christine's Deli,,,,"0.0",QBO,False,"38781","1","2025-03-28T17:32:45-07:00","9341454038075560","2025-04-16T17:46:27-07:00","3089","2025-03-26",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1083.39","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8311",HMAA,,,,"0.0",QBO,False,"38785","2","2025-03-28T18:08:16-07:00","9341453575116638","2025-04-23T15:40:57-07:00",DIV4 4.2025,"2025-04-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"4725.18","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8312",HMAA,,,,"0.0",QBO,False,"38786","3","2025-03-28T18:16:10-07:00","9341453575116638","2025-05-14T16:12:40-07:00",DIV7  4.2025,"2025-04-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"5032.8","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8313",HMAA,,,,"0.0",QBO,False,"38787","2","2025-03-28T18:17:59-07:00","9341453575116638","2025-04-23T15:41:35-07:00",DIV2  4.2025,"2025-04-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"766.09","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8314",HMAA,,,,"0.0",QBO,False,"38788","3","2025-03-28T18:20:06-07:00","9341453575116638","2025-05-14T16:52:50-07:00",DIV6 - 4.2025,"2025-04-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"723.7","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8315",HMAA,,,,"0.0",QBO,False,"38789","4","2025-03-28T18:32:00-07:00","9341453575116638","2025-05-15T15:13:32-07:00",DIV5  4.2025,"2025-04-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"6077.44","220 South King Street, Suite 1200","6","Honolulu, HI  96813","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8323",Standard Bakery,,,,"0.0",QBO,False,"38816","1","2025-03-31T15:02:50-07:00","9341454038075560","2025-04-01T17:58:14-07:00","171611","2025-03-18",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"144.0",PO Box 341,"15","Kealakekua, HI  96750","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8324",Standard Bakery,,,,"0.0",QBO,False,"38817","1","2025-03-31T15:03:55-07:00","9341454038075560","2025-03-31T17:14:12-07:00","171944","2025-03-24",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"332.25",PO Box 341,"15","Kealakekua, HI  96750","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","10434",Hawaii Dental Service,,,,"0.0",QBO,False,"38829","4","2025-03-31T17:11:37-07:00","9341453575116638","2025-05-15T13:05:04-07:00","006266000200202504","2025-04-01",USD,United States Dollar,"962",KHawaii Dental Service,"31",Accounts Payable,"375.26",PO Box 30500,"6","Honolulu, HI  96820-0500","2",Kohala Zipline,,,,,,
"2025-03-28",,,,,,"0.0",QBO,False,"38833","1","2025-03-31T17:32:58-07:00","9341453574533469","2025-03-31T17:33:21-07:00",,"2025-03-28",USD,United States Dollar,"379",Capital One,"31",Accounts Payable,"17609.59",,"15",,"1",Hawaii Forest & Trail,,,,,,
"2025-03-16","8348",HAWAII VOLCANOES NATIONAL PARK,,,,"0.0",QBO,False,"38840","1","2025-03-31T17:49:10-07:00","9341453574533469","2025-03-31T17:49:35-07:00",,"2025-03-16",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"450.0",PO Box 52,"15","HVNP, HI  96718-0052","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","591",Surety Kohala Corp,Hawi,HI,"96719","0.0",QBO,False,"38881","1","2025-04-01T07:15:46-07:00","9341454038075560","2025-04-01T18:32:50-07:00",,"2025-04-01",USD,United States Dollar,"1091",KSurety Kohala Corp,"31",Accounts Payable,"750.0",PO Box 249,"6",,"2",Kohala Zipline,,,,,"17",
"2025-03-31","10403",Niaulani Campus,,,,"0.0",QBO,False,"38887","2","2025-04-01T07:15:47-07:00","9341453575116638","2025-05-14T16:12:02-07:00",,"2025-03-31",USD,United States Dollar,"736",Volcano Art Center,"31",Accounts Payable,"250.0","19-4074 Old Rd.",,PO Box 129,"1",Hawaii Forest & Trail,,,"Volcano,","Volcano, HI  96785","10",
"2025-04-01","2711",Verizon Connect,,,,"0.0",QBO,False,"38885","1","2025-04-01T07:15:47-07:00","9341453575116638","2025-04-18T13:32:53-07:00",,"2025-04-01",USD,United States Dollar,"732",Verizon Connect{autopay},"31",Accounts Payable,"789.53",,"16",,"1",Hawaii Forest & Trail,,,,,"9",
"2025-04-01","298","ROBCIN, LLC",Holualoa,HI,"96725-0368","0.0",QBO,False,"38884","1","2025-04-01T07:15:47-07:00","9341454038075560","2025-04-01T17:58:14-07:00",,"2025-04-01",USD,United States Dollar,"665","ROBCIN, LLC{hand deliver to Jennifer}","31",Accounts Payable,"8066.0",PO Box 368,,,"1",Hawaii Forest & Trail,,,,,"7",
"2025-04-16","7128",Mercedes Benz Financial Services USA LLC,Carol Stream,IL,"60197","0.0",QBO,False,"38883","5","2025-04-01T07:15:47-07:00","9341453575116638","2025-05-09T19:53:53-07:00",,"2025-04-01",USD,United States Dollar,"597",Mercedes Benz Financial{autopay},"31",Accounts Payable,"3216.66",Daimler Financial,"7",Payment Processing,"1",Hawaii Forest & Trail,,,P.O. Box 5260,,,
"2025-04-01","3157",PO Box 249,Hawi,HI,"96719","0.0",QBO,False,"38882","1","2025-04-01T07:15:47-07:00","9341454038075560","2025-04-01T18:32:50-07:00",,"2025-04-01",USD,United States Dollar,"1091",KSurety Kohala Corp,"31",Accounts Payable,"5550.0",,"6",,"2",Kohala Zipline,,,,,"18",
"2025-04-01","2721",KDaniel Trunk,,,,"0.0",QBO,False,"38891","1","2025-04-01T07:15:48-07:00","9341454038075560","2025-04-01T18:32:50-07:00",,"2025-04-01",USD,United States Dollar,"932",KDaniel Trunk,"31",Accounts Payable,"30.0",Daniel Trunk,"6",,"2",Kohala Zipline,Cell Phone Reimbursement,,,,"15",
"2025-04-01","466","74-5035B Queen Kaahumanu Hwy",Kailua Kona,HI,"96740","0.0",QBO,False,"38890","1","2025-04-01T07:15:48-07:00","9341454038075560","2025-04-01T18:32:50-07:00",,"2025-04-01",USD,United States Dollar,"963",KHawaii Forest & Trail,"31",Accounts Payable,"3500.0",,"6",,"2",Kohala Zipline,Lease Payment for Zip & Dip Vehicle,,,,"14",
"2025-04-01","2718",Kohala Zipline,,,,"0.0",QBO,False,"38889","8","2025-04-01T07:15:48-07:00","9341453574533469","2025-06-19T18:05:06-07:00","04012025","2025-04-01",USD,United States Dollar,"862",RKohala Zipline,"31",Accounts Payable,"2000.0",,"6",,"3",Retail,,,,,"13",
"2025-04-01","2702",Jonathan Wilt,,,,"0.0",QBO,False,"38888","1","2025-04-01T07:15:48-07:00","9341454038075560","2025-04-01T17:58:13-07:00",,"2025-04-01",USD,United States Dollar,"533",Jonathan Wilt,"31",Accounts Payable,"30.0",,,,"1",Hawaii Forest & Trail,Cell Phone Reimbursement,,,,"1",
"2025-04-01","9095","808 Computers",,,,"0.0",QBO,False,"38905","3","2025-04-01T14:14:03-07:00","9341453575116638","2025-05-14T14:57:42-07:00","13498","2025-03-31",USD,United States Dollar,"303","808 Computers","31",Accounts Payable,"2094.24","73-4976 Kamanu St. Ste. 103","6","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8366",KAISER PERMANENTE,,,,"0.0",QBO,False,"38907","3","2025-04-01T14:17:34-07:00","9341453575116638","2025-05-21T14:57:13-07:00",,"2025-04-01",USD,United States Dollar,"537",KAISER PERMANENTE Autopay,"31",Accounts Payable,"6306.36",Kaiser Foundation Health Plan,"6",PO Box 29080 Memb.Admin-Group,"1",Hawaii Forest & Trail,,,"Honolulu, HI  96820-1480",,,
"2025-03-31","8369",HAWAII VOLCANOES NATIONAL PARK,,,,"0.0",QBO,False,"38909","1","2025-04-01T14:24:13-07:00","9341453574533469","2025-04-01T14:24:27-07:00",,"2025-03-31",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"865.0",PO Box 52,"15","HVNP, HI  96718-0052","1",Hawaii Forest & Trail,,,,,,
"2025-04-05","8371",World Eatz,,,,"0.0",QBO,False,"38911","1","2025-04-01T14:24:46-07:00","9341454038075560","2025-04-01T17:58:12-07:00",HFT033125,"2025-04-01",USD,United States Dollar,"753",World Eatz {p/u @HFT},"31",Accounts Payable,"3537.6","84-5015 Mamalahoa Hwy","6","Captain Cook, HI  96704","1",Hawaii Forest & Trail,,,,,,
"2025-04-26","8744","Hawaii Petroleum, Inc.",,,,"0.0",QBO,False,"38912","2","2025-04-01T14:27:19-07:00","9341453575116638","2025-04-25T12:38:03-07:00","5110884-IN","2025-03-27",USD,United States Dollar,"485",Hawaii Petroleum LLC,"31",Accounts Payable,"1681.71","385 Hukilike St., Suite 101","8","Kahului, HI  96732","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8375",Christine's Deli,,,,"0.0",QBO,False,"38942","1","2025-04-01T15:09:44-07:00","9341454038075560","2025-04-01T17:58:13-07:00","3091","2025-03-27",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"779.88","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8376",Christine's Deli,,,,"0.0",QBO,False,"38947","1","2025-04-01T15:25:17-07:00","9341454038075560","2025-04-01T17:58:13-07:00","3092","2025-03-30",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"747.64","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8377",Christine's Deli,,,,"0.0",QBO,False,"38949","1","2025-04-01T15:28:12-07:00","9341454038075560","2025-04-01T17:58:13-07:00","3093","2025-03-29",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"450.24","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8387",Christine's Deli,,,,"0.0",QBO,False,"38950","2","2025-04-01T15:40:13-07:00","9341454038075560","2025-04-01T18:23:48-07:00","3094","2025-03-31",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"967.54","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-03-31","8379",Verizon,,,,"0.0",QBO,False,"38954","11","2025-04-01T15:52:52-07:00","9341453575116638","2025-05-01T15:46:10-07:00","6107433733","2025-03-01",USD,United States Dollar,"730",Verizon {707163116-00007}{online},"31",Accounts Payable,"719.26",,"16",,"1",Hawaii Forest & Trail,,,,,,
"2025-04-10","8380",Activities & Tours Marketing by TRK Creat,,,,"0.0",QBO,False,"38957","3","2025-04-01T15:56:13-07:00","9341453574533469","2025-05-14T15:45:30-07:00","5364","2025-04-01",USD,United States Dollar,"307",Activities & Tours Marketing by TRK Creat,"31",Accounts Payable,"4100.0","8207 133rd St E","15","Puyallup, WA  98373","1",Hawaii Forest & Trail,,,,,,
"2025-04-01","8383",Renee Perrington,,,,"0.0",QBO,False,"38960","1","2025-04-01T16:12:10-07:00","9341454038075560","2025-04-01T17:58:13-07:00",BGS4.1.25,"2025-04-01",USD,United States Dollar,"350",Baby's Got Sauce Catering{p/u HFT},"31",Accounts Payable,"282.15",Baby's Got Sauce,"6",PO Box 51,"1",Hawaii Forest & Trail,,,"76-3010 Kiheahealani","Holualoa, HI  96725",,
"2025-04-07","214",Hawai'i Gas,Honolulu,HI,"96820-2250","0.0",QBO,False,"38961","1","2025-04-01T17:10:23-07:00","9341454038075560","2025-04-01T17:58:12-07:00","2096097","2025-03-18",USD,United States Dollar,"477",Hawaii Gas,"31",Accounts Payable,"884.11",PO Box 29850,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-04-12","8385",Hawaiian Telcom,,,,"0.0",QBO,False,"38963","4","2025-04-01T17:30:54-07:00","9341454038075560","2025-04-11T18:49:17-07:00","100802797","2025-03-13",USD,United States Dollar,"494",Hawaiian Telcom,"31",Accounts Payable,"257.14",P. O. Box 30770,"8","Honolulu, HI  96820-0770","1",Hawaii Forest & Trail,,,,,,
"2025-03-31","9070",Felfredo Galacio,,,,"0.0",QBO,False,"38994","2","2025-04-01T20:27:56-07:00","9341453574533469","2025-04-22T16:21:35-07:00","000179","2025-03-31",USD,United States Dollar,"756",Zion's Auto Detailing{p/u HFT},"31",Accounts Payable,"5350.0",Zion Auto Detailing,"6","75-5938 Pamalo Pl","1",Hawaii Forest & Trail,,,"Kailua- Kona, HI  96740",,,
"2025-04-01","8404",Christine's Deli,,,,"0.0",QBO,False,"38998","2","2025-04-01T21:18:29-07:00","9341453574533469","2025-04-16T15:22:53-07:00","3088","2025-03-25",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1083.39","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-04","8566",Hawaii Fleet Specialists,,,,"0.0",QBO,False,"39198","2","2025-04-04T15:53:58-07:00","9341454038075560","2025-04-04T16:51:53-07:00","2956","2025-04-04",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"156.67","73-5568 Maiau St. Ste 6","6","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-04","8568",Christine's Deli,,,,"0.0",QBO,False,"39199","3","2025-04-04T16:13:33-07:00","9341453574533469","2025-04-22T16:55:58-07:00","3098","2025-04-01",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1470.0","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-03","8569",Christine's Deli,,,,"0.0",QBO,False,"39201","1","2025-04-04T16:50:04-07:00","9341454038075560","2025-04-04T16:51:52-07:00","3099","2025-04-03",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1224.09","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,,,,,,
"2025-04-07","9411",Paul Carson,,,,"0.0",QBO,False,"39317","3","2025-04-06T18:48:32-07:00","9341453575116638","2025-04-24T13:56:59-07:00","46480447","2025-04-05",USD,United States Dollar,"869",RPatagonia,"31",Accounts Payable,"333.8",Patagonia,"8","Patagonia, Inc.","3",Retail,,,Po Box 51352,"Los Angeles, CA  90051-5652",,
"2025-03-16","8588",RThe Islander Group,,,,"0.0",QBO,False,"39318","2","2025-04-06T19:04:44-07:00","9341453575116638","2025-04-24T14:15:47-07:00",A286.75,"2025-02-14",USD,United States Dollar,"1293",RThe Islander Group,"31",Accounts Payable,"382.43","269 Pali'i Street","8","Mililani, HI  96789","3",Retail,,,,,,
"2025-04-27","9413",Kavu,,,,"0.0",QBO,False,"39319","3","2025-04-06T19:06:45-07:00","9341453575116638","2025-04-24T14:01:28-07:00",IPRES0064550,"2025-02-26",USD,United States Dollar,"861",RKavu,"31",Accounts Payable,"991.46",PO Box 911794,"9","Denver, CO  80291-1794","3",Retail,,,,,,
"2025-04-16","9038",Chums,,,,"0.0",QBO,False,"39320","3","2025-04-06T19:08:20-07:00","9341453575116638","2025-04-24T14:02:02-07:00","2515945-IN","2025-03-17",USD,United States Dollar,"850",RChums,"31",Accounts Payable,"393.0","2424 S 2570 W","8","Salt Lake City, UT  84119","3",Retail,,,,,,
